release,date,fit,median,lo30,hi30,lo60,hi60,lo90,hi90
results-1469,2026-08-03,deaths,2.0929029643331205,1.9146545044244765,2.3333337663131313,1.7319104932639546,2.614131175665337,1.4904809379769908,3.413801458495115
results-1469,2026-08-03,exports,2.1065109480958064,1.9129292125091428,2.3836525493116874,1.7076846135379666,2.7740924674922693,1.4165163681720443,3.5973334508526444
results-1469,2026-08-03,joint,1.8638017784893426,1.6708137171532336,2.0680442816208497,1.5156301031396244,2.328087766462901,1.3474170517979385,2.924075506876709
results-1469,2026-08-03,onsets,1.8471505358396119,1.6852916356383594,2.0360820861908593,1.5320401924233973,2.3283969440736265,1.349492362884794,3.105393460896966
results-1469,2026-08-03,treatment,1.8757426663911478,1.7103857844735746,2.0701104132228196,1.53855465362463,2.352274936724691,1.3375572848051087,3.0418604310967874
results-1479,2026-08-04,cases,2.069662548808934,1.8740371499993103,2.3153292619628933,1.6736266132524324,2.619211981566406,1.391467377342858,3.3827418985505564
results-1479,2026-08-04,confirmed,2.012235808660857,1.843262702857388,2.248797159319594,1.6860479100308192,2.5475628241316772,1.4173120580598868,3.2151640134899186
results-1479,2026-08-04,confirmed_deaths,2.1617236794684094,1.9860231439249878,2.4043950900523683,1.7975520940857193,2.776804639725433,1.4650359934178503,3.6156118413626457
results-1479,2026-08-04,deaths,2.0929029643331205,1.9146545044244765,2.3333337663131313,1.7319104932639546,2.614131175665337,1.4904809379769908,3.413801458495115
results-1479,2026-08-04,exports,2.1192792013355763,1.8856065953847105,2.40029774127232,1.6751940235624498,2.7824806197967593,1.3955920572687128,3.7258904475538253
results-1479,2026-08-04,joint,1.9011968338017584,1.7570547074353058,2.0741863022176243,1.590078089338317,2.3618634423587426,1.3678934729121315,2.9197978149874224
results-1479,2026-08-04,onsets,1.7603137838335727,1.618546676709084,1.9244373152747247,1.4908310332176167,2.1800647958744945,1.3001028887064467,2.8840563983547294
results-1479,2026-08-04,treatment,1.8791773577350486,1.7110473319126143,2.0817609069171774,1.5757130383852767,2.3333302406927094,1.3580874006436259,2.97586104425253
results-1489,2026-08-07,cases,2.0598880284625567,1.8661198868205058,2.2820677676536825,1.652945327606607,2.638081469244321,1.4398882501478265,3.4588041681539425
results-1489,2026-08-07,confirmed,2.0335412302958042,1.8535636307953491,2.2485402966153845,1.6819245543446273,2.574750300757098,1.4509219499866453,3.151388270834345
results-1489,2026-08-07,confirmed_deaths,2.0930916755006543,1.888343819251927,2.3978929159489697,1.63993292985378,2.7631549133965234,1.404986760871695,3.5733371059324157
results-1489,2026-08-07,deaths,2.0929029643331205,1.9146545044244765,2.3333337663131313,1.7319104932639546,2.614131175665337,1.4904809379769908,3.413801458495115
results-1489,2026-08-07,exports,2.104962951379104,1.884704727681537,2.368595465300569,1.6928483986733018,2.7790429552700413,1.4135568696144636,3.706546898224029
results-1489,2026-08-07,joint,1.9296577168058362,1.7769160661611276,2.0958713047322686,1.5928905929355064,2.3988394575388368,1.3838125599088773,2.9832245739249017
results-1489,2026-08-07,onsets,1.747119610563932,1.6153939157853736,1.9242839332122537,1.4862573778442298,2.167261733479769,1.3224451194145543,2.823416210182514
results-1489,2026-08-07,treatment,1.875732250172355,1.7233583132974761,2.056719375296127,1.569159268795104,2.373108807221511,1.3769391760305227,3.0210170665323246
results-v1.13.2,2026-08-11,cases,2.0698078889649936,1.8486393368279583,2.296041498662585,1.6571423428542844,2.656610209256343,1.4059697978191263,3.5455089430393034
results-v1.13.2,2026-08-11,confirmed,2.049984097337599,1.8475594583603199,2.270037409801243,1.6541640197308953,2.5887095859220617,1.4178109522903084,3.3737180532486115
results-v1.13.2,2026-08-11,confirmed_deaths,2.042702931864738,1.8386459255514913,2.275356616656648,1.659364932856209,2.6689864857774763,1.3923993431658088,3.525662057016839
results-v1.13.2,2026-08-11,deaths,2.1083857382630296,1.9097756244217183,2.3525553045663545,1.7018151819516503,2.7541935510607694,1.3937889488822528,3.687514999583778
results-v1.13.2,2026-08-11,exports,2.1068675779231922,1.9022719684621994,2.3542417394500488,1.7065576525753894,2.7179994715240423,1.4620851957925594,3.501260226325025
results-v1.13.2,2026-08-11,joint,1.8994785447729141,1.7369842388505798,2.1012119363799844,1.5754699219191326,2.382952113073084,1.3707397157067844,2.953968556911066
results-v1.13.2,2026-08-11,onsets,1.7589287847510526,1.6331658155101099,1.9394793256858538,1.477159049976978,2.211567204127182,1.3108444799269814,2.854917846252795
results-v1.13.2,2026-08-11,treatment,1.8947444431612341,1.7316777364387983,2.0843289608827402,1.5643861329656463,2.3461766185845394,1.3460706071799913,3.0481421806271394
results-1505,2026-08-15,cases,2.0683892384293165,1.8734992713867116,2.2817575902418,1.6933338795691755,2.5976215297403256,1.4378747441010298,3.2898025040458796
results-1505,2026-08-15,confirmed,2.027091468591747,1.836966543965271,2.241540827752671,1.6610588380369875,2.5608060799027905,1.4311572537707367,3.388148343936092
results-1505,2026-08-15,confirmed_deaths,2.0365368787625178,1.83100040925686,2.3258520595472887,1.6732789132424821,2.6946257072385444,1.4120569974929347,3.6641359407963554
results-1505,2026-08-15,deaths,2.0834892674852123,1.8823008387625793,2.350223885246984,1.6928448239216778,2.705018040381291,1.4292064824948156,3.6120768138503263
results-1505,2026-08-15,exports,2.0519573575551524,1.8397254463030734,2.287838408114763,1.645853290005817,2.6372026627804375,1.400636389319197,3.5764663484432737
results-1505,2026-08-15,joint,1.9334616370495281,1.7664628085156378,2.128906127219124,1.5878841266320878,2.4389655623654214,1.3957539896106825,3.069762898471956
results-1505,2026-08-15,onsets,1.8049071698847279,1.6563671647189708,2.022770106083363,1.498994733944043,2.3294979934501434,1.312414156776876,3.1720096371366036
results-1505,2026-08-15,treatment,1.900607653422921,1.7738726741386541,2.0943791470992528,1.6008680368762902,2.314435844924345,1.3861929838877265,2.902517233347845
results-1527,2026-08-17,cases,2.0683892384293165,1.8734992713867116,2.2817575902418,1.6933338795691755,2.5976215297403256,1.4378747441010298,3.2898025040458796
results-1527,2026-08-17,confirmed,2.0319948876963467,1.8747215054334814,2.2310378622510383,1.6763471952949378,2.566955470026181,1.453585843282522,3.2816158732620937
results-1527,2026-08-17,confirmed_deaths,2.0630600419076712,1.8788955283084148,2.294252947961023,1.6759983224248132,2.615743256265005,1.4073423810254775,3.4616122118814183
results-1527,2026-08-17,deaths,2.0834892674852123,1.8823008387625793,2.350223885246984,1.6928448239216778,2.705018040381291,1.4292064824948156,3.6120768138503263
results-1527,2026-08-17,exports,2.078516307512354,1.8874784281474457,2.3302207654658407,1.6803522723371025,2.697740146866338,1.415009360055296,3.8528589699336737
results-1527,2026-08-17,joint,1.9600642347495416,1.7719323545763253,2.187031561185726,1.6124314231172305,2.5090313241570485,1.4200341535720844,3.162014374656004
results-1527,2026-08-17,onsets,1.8049071698847279,1.6563671647189708,2.022770106083363,1.498994733944043,2.3294979934501434,1.312414156776876,3.1720096371366036
results-1527,2026-08-17,treatment,1.878443913734952,1.7199987099280758,2.0699757056305694,1.586476135736532,2.352622022346586,1.3664936882468537,2.9568175239256327
results-1573,2026-08-22,cases,2.0159588896895837,1.8342625078400772,2.2566707457748434,1.644610250345081,2.5885444956545465,1.4164530187665507,3.579856676501062
results-1573,2026-08-22,confirmed,2.0386921147577217,1.8516938513301215,2.254185490953033,1.670633230137834,2.5254434709822755,1.4432737737371997,3.2579358769175673
results-1573,2026-08-22,confirmed_deaths,1.993380055603188,1.777758288761081,2.2535545896706486,1.6125850968250317,2.5967604481862514,1.3759404947735088,3.2689117278076814
results-1573,2026-08-22,deaths,2.118177760953995,1.9369678852758474,2.3376029596716674,1.7587295317535632,2.670286345256619,1.4329406738794879,3.5146117680967537
results-1573,2026-08-22,exports,2.1063059295782027,1.8964154898049885,2.3791490167704588,1.6821692815566294,2.7622944194601264,1.4164990187304196,3.679523233785425
results-1573,2026-08-22,joint,1.9854343376170216,1.8260960680652532,2.2018055382417545,1.664653191098098,2.523918098523937,1.4639081011832105,3.1140561503045627
results-1573,2026-08-22,onsets,1.819700961890634,1.667596684086409,2.034136997373555,1.5141464277237895,2.3341885238188005,1.304010733493312,3.152342676175247
results-1573,2026-08-22,treatment,1.905403852729372,1.7382253957329425,2.09059176904901,1.5856529987999235,2.3901032409171927,1.342936663732712,3.1697547468710603
results-1591,2026-08-24,cases,2.0159588896895837,1.8342625078400772,2.2566707457748434,1.644610250345081,2.5885444956545465,1.4164530187665507,3.579856676501062
results-1591,2026-08-24,confirmed,2.061390429408486,1.8756236382651048,2.2756347081222055,1.6849564141453748,2.5606326695003396,1.4363768025651318,3.40887448456469
results-1591,2026-08-24,confirmed_deaths,1.986774217381659,1.790873778763172,2.223202040677871,1.5959575875014904,2.610878201595034,1.3430971357027253,3.696653560599045
results-1591,2026-08-24,deaths,2.118177760953995,1.9369678852758474,2.3376029596716674,1.7587295317535632,2.670286345256619,1.4329406738794879,3.5146117680967537
results-1591,2026-08-24,exports,2.0614117311961646,1.8779851174271958,2.3254506615662267,1.651075052023631,2.7015525181657454,1.3842966151334262,3.6686971662337204
results-1591,2026-08-24,joint,1.9339232202258803,1.7697738033861512,2.1288245974112856,1.6167497093377097,2.4024579282770704,1.4100875919580995,3.134729416244984
results-1591,2026-08-24,onsets,1.8145591181796137,1.667563102822304,1.9949834803926547,1.5243169379409462,2.2557217655871495,1.3123254819461876,2.9246737728156966
results-1591,2026-08-24,treatment,1.8735776850941894,1.7183794212572328,2.086182965406651,1.541287187374883,2.393458002958842,1.3221536072425322,3.1836223768565874
results-v1.15.0,2026-08-25,cases,2.0159588896895837,1.8342625078400772,2.2566707457748434,1.644610250345081,2.5885444956545465,1.4164530187665507,3.579856676501062
results-v1.15.0,2026-08-25,confirmed,2.056107666867298,1.847773163688975,2.241434937120422,1.6861931732082112,2.5294403806376082,1.4097392379777542,3.2405170294356225
results-v1.15.0,2026-08-25,confirmed_deaths,1.9347965379316958,1.7617008319350371,2.1434321460295225,1.5804993344752014,2.4991086563650318,1.3671362698454201,3.2626805103503074
results-v1.15.0,2026-08-25,deaths,2.118177760953995,1.9369678852758474,2.3376029596716674,1.7587295317535632,2.670286345256619,1.4329406738794879,3.5146117680967537
results-v1.15.0,2026-08-25,exports,2.0614117311961646,1.8779851174271958,2.3254506615662267,1.651075052023631,2.7015525181657454,1.3842966151334262,3.6686971662337204
results-v1.15.0,2026-08-25,joint,1.9494540436282328,1.767659125617711,2.16371424273283,1.5945933980377593,2.426045622938428,1.3873622185319845,2.9417232998205582
results-v1.15.0,2026-08-25,onsets,1.7929236417520755,1.634980012169664,1.9790740524597237,1.495531179921632,2.247384493413879,1.292502890720537,2.9578179153934796
results-v1.15.0,2026-08-25,treatment,1.8821732831545772,1.717751710914078,2.0701867215240872,1.5589093373429068,2.394685061184951,1.324480293082405,3.0769207743005174
results-v1.16.0,2026-08-30,cases,2.0502339851768707,1.8383666937465009,2.2376818679706973,1.6458838507461149,2.549244241191548,1.392270979338014,3.2711580417098083
results-v1.16.0,2026-08-30,confirmed,2.0562074561600623,1.870104700589199,2.2435833657886857,1.6853185429739224,2.524706645412392,1.4060695964679593,3.3658760839921396
results-v1.16.0,2026-08-30,confirmed_deaths,1.8916282083551939,1.7269588010211918,2.136860186841081,1.5400611926384808,2.4868746847952474,1.3094798361656057,3.3995485459086474
results-v1.16.0,2026-08-30,deaths,2.1009876637611793,1.8896607397900578,2.3763095017682145,1.6769905887421184,2.726899009647632,1.4224050196496065,3.5238419413218875
results-v1.16.0,2026-08-30,exports,2.094004439658618,1.8884986371543295,2.3492909419290173,1.6731038638714888,2.7223021403702536,1.4036099534162119,3.382317269217111
results-v1.16.0,2026-08-30,joint,2.053026913609331,1.8474837113076272,2.2734111132889496,1.658671669820064,2.547749298630107,1.4360836393676149,3.2550180172243053
results-v1.16.0,2026-08-30,onsets,1.7778185733776612,1.6542772116481372,1.967810071713977,1.528626779409734,2.208621881840866,1.3086816560375856,2.8335927048069993
results-v1.16.0,2026-08-30,treatment,1.905066708967086,1.7236986840938795,2.137556566761405,1.5632200701905823,2.463185291448777,1.372278081685346,3.23481269868389
