release,made_date,stream,horizon,target_date,fit,crps,log_crps,dispersion,overprediction,underprediction,coverage_50,coverage_90,bias,n_samples,log_rel_to_baseline
results-1441,2026-06-08,isolation beds,28,2026-07-06,baseline,310.8729,0.6450969062200378,28.07290000000001,0.0,282.8,false,false,-1.0,200,1.0
results-1441,2026-06-08,isolation beds,28,2026-07-06,frozen,142.76977499999998,0.2665620436948606,46.019775,0.0,96.75,false,true,-0.6699999999999999,200,0.4132
results-1441,2026-06-08,recovered,7,2026-06-15,frozen,24.513550000000002,0.49045664747184714,16.653550000000003,7.86,0.0,true,true,0.48,200,
results-1441,2026-06-08,recovered,14,2026-06-22,frozen,53.651775,0.3730979434670424,43.18177500000001,10.47,0.0,true,true,0.41500000000000004,200,
results-1441,2026-06-08,recovered,21,2026-06-29,frozen,117.21175,0.4305977366894532,88.88175,28.33,0.0,true,true,0.43999999999999995,200,
results-1441,2026-06-08,recovered,28,2026-07-06,frozen,238.70919999999978,0.4853941067170402,200.1092,38.6,0.0,true,true,0.38,200,
results-1441,2026-07-20,confirmed cases,7,2026-07-27,baseline,114.47780193952474,0.21224849345871072,17.830671699856193,0.0,96.64713023966846,false,false,-0.99,200,1.0
results-1441,2026-07-20,confirmed cases,7,2026-07-27,frozen,74.09479999999999,0.1186170815681784,74.09479999999999,0.0,0.0,true,true,-0.004999999999999893,200,0.5589
results-1441,2026-07-20,confirmed cases,14,2026-08-03,baseline,305.96576664238097,0.3207854193426736,23.464336620625787,0.0,282.5014300217551,false,false,-1.0,200,1.0
results-1441,2026-07-20,confirmed cases,14,2026-08-03,frozen,251.45197500000006,0.18487451397446403,193.44197500000007,58.010000000000005,0.0,true,true,0.31000000000000005,200,0.5763
results-1441,2026-07-20,confirmed cases,21,2026-08-10,baseline,479.0680300509945,0.3350763523987645,33.02762346221211,0.0,446.04040658878205,false,false,-1.0,200,1.0
results-1441,2026-07-20,confirmed cases,21,2026-08-10,frozen,413.3609,0.19710719320413633,366.13090000000005,47.23000000000001,0.0,true,true,0.28,200,0.5882
results-1441,2026-07-20,confirmed cases,28,2026-08-17,baseline,912.8339621618658,0.4932175819115671,31.687769135456893,0.0,881.1461930264089,false,false,-1.0,200,1.0
results-1441,2026-07-20,confirmed cases,28,2026-08-17,frozen,803.572275,0.2410886409117935,696.742275,106.83,0.0,true,true,0.30000000000000004,200,0.4888
results-1441,2026-07-20,confirmed deaths,7,2026-07-27,baseline,46.47407995421281,0.16553014078208397,8.916670134993257,0.0,37.557409819219544,false,false,-0.96,200,1.0
results-1441,2026-07-20,confirmed deaths,7,2026-07-27,frozen,216.88245,3.3486186414422594,11.192450000000001,0.0,205.68999999999969,false,true,-0.8300000000000001,200,20.2297
results-1441,2026-07-20,confirmed deaths,14,2026-08-03,baseline,124.73243548479343,0.2472921906116189,13.108629562506081,0.0,111.62380592228745,false,false,-1.0,200,1.0
results-1441,2026-07-20,confirmed deaths,14,2026-08-03,frozen,256.806375,1.5990789182148641,76.466375,0.0,180.34,false,true,-0.675,200,6.4664
results-1441,2026-07-20,confirmed deaths,21,2026-08-10,baseline,242.27638087084307,0.32538198637257487,19.50352695477918,0.0,222.77285391606384,false,false,-1.0,200,1.0
results-1441,2026-07-20,confirmed deaths,21,2026-08-10,frozen,320.88122500000003,1.0133304641267082,131.7612249999999,0.0,189.11999999999998,false,true,-0.55,200,3.1143
results-1441,2026-07-20,confirmed deaths,28,2026-08-17,baseline,455.69832902610887,0.46093174923629715,24.975897543095154,0.0,430.72243148301396,false,false,-1.0,200,1.0
results-1441,2026-07-20,confirmed deaths,28,2026-08-17,frozen,455.08979999999997,0.9309808992678918,208.72979999999993,0.0,246.35999999999999,false,true,-0.51,200,2.0198
results-1441,2026-07-20,isolation beds,7,2026-07-27,baseline,15.458304176795544,0.021011189822482672,14.980867309719066,0.47743686707645794,0.0,true,true,0.10999999999999999,200,1.0
results-1441,2026-07-20,isolation beds,7,2026-07-27,frozen,86.1241,0.1084295831202689,11.534099999999995,74.58999999999997,0.0,false,true,0.75,200,5.1606
results-1441,2026-07-20,isolation beds,14,2026-08-03,baseline,24.292415799739402,0.033218229009221764,22.42505743518401,1.8673583645554768,0.0,true,true,0.19499999999999995,200,1.0
results-1441,2026-07-20,isolation beds,14,2026-08-03,frozen,94.263225,0.12021721160694607,15.143224999999994,79.11999999999998,0.0,false,true,0.6799999999999999,200,3.619
results-1441,2026-07-20,isolation beds,21,2026-08-10,baseline,31.799959689203632,0.04294974748830216,30.46779580006919,1.3321638891343812,0.0,true,true,0.15000000000000002,200,1.0
results-1441,2026-07-20,isolation beds,21,2026-08-10,frozen,88.2947,0.11471013332060317,22.714700000000008,65.58000000000001,0.0,false,true,0.5800000000000001,200,2.6708
results-1441,2026-07-20,isolation beds,28,2026-08-17,baseline,31.339473986950793,0.04220858669383372,29.07394329819344,0.0,2.265530688757382,true,true,-0.17999999999999994,200,1.0
results-1441,2026-07-20,isolation beds,28,2026-08-17,frozen,60.21939999999999,0.08178986834064919,30.16940000000001,30.049999999999994,0.0,true,true,0.43000000000000005,200,1.9378
results-1441,2026-07-20,recovered,7,2026-07-27,baseline,7.386051641456003,0.06562547087705095,7.322117658633994,0.06393398282201772,0.0,true,true,0.06499999999999995,200,1.0
results-1441,2026-07-20,recovered,7,2026-07-27,frozen,45.56392500000001,0.3989679413680598,45.093925000000006,0.47000000000000003,0.0,true,true,0.07499999999999996,200,6.0795
results-1441,2026-07-20,recovered,14,2026-08-03,baseline,42.23704273477613,0.18086447971696187,9.774982127169535,0.0,32.46206060760661,false,true,-0.8600000000000001,200,1.0
results-1441,2026-07-20,recovered,14,2026-08-03,frozen,105.65642500000001,0.40376387359779553,105.61642500000004,0.04,0.0,true,true,0.015000000000000013,200,2.2324
results-1441,2026-07-20,recovered,21,2026-08-10,baseline,81.2187014635269,0.2309047160613094,11.428320871298114,0.0,69.79038059222874,false,false,-0.99,200,1.0
results-1441,2026-07-20,recovered,21,2026-08-10,frozen,193.02132499999993,0.41424866886233724,192.30132500000005,0.72,0.0,true,true,0.05500000000000005,200,1.794
results-1441,2026-07-20,recovered,28,2026-08-17,baseline,191.2397404551948,0.38862578865920006,19.45601462517447,0.0,171.78372583002024,false,false,-1.0,200,1.0
results-1441,2026-07-20,recovered,28,2026-08-17,frozen,342.987075,0.45259223908267443,335.4970749999999,7.49,0.0,true,true,0.10999999999999999,200,1.1646
results-1446,2026-05-20,confirmed cases,7,2026-05-27,frozen,67.387425,0.5769047971787233,33.577425,33.81,0.0,false,true,0.72,200,
results-1446,2026-05-20,confirmed cases,14,2026-06-03,frozen,90.62734999999998,0.2203950722302076,79.56734999999999,11.06,0.0,true,true,0.24,200,
results-1446,2026-05-20,confirmed cases,21,2026-06-10,frozen,233.262925,0.2668737681522322,214.16292499999997,19.1,0.0,true,true,0.22999999999999998,200,
results-1446,2026-05-20,confirmed cases,28,2026-06-17,frozen,688.0661750000004,0.4175000581723255,512.1561750000001,175.91,0.0,true,true,0.47,200,
results-1446,2026-05-20,confirmed deaths,7,2026-05-27,frozen,3.0916250000000005,0.22537521464222454,3.091625,0.0,0.0,true,true,0.025000000000000022,200,
results-1446,2026-05-20,confirmed deaths,14,2026-06-03,frozen,16.868900000000004,0.4103806329917097,10.898900000000001,0.0,5.970000000000002,true,true,-0.3899999999999999,200,
results-1446,2026-05-20,confirmed deaths,21,2026-06-10,frozen,42.936899999999994,0.5088240169672704,22.036899999999996,0.0,20.900000000000002,true,true,-0.47,200,
results-1446,2026-05-20,confirmed deaths,28,2026-06-17,frozen,79.17875000000004,0.49652191446016714,46.18874999999999,0.0,32.99,false,true,-0.5049999999999999,200,
results-1446,2026-05-23,confirmed cases,7,2026-05-30,baseline,82.217475,0.6047733376255436,2.317475000000001,0.0,79.90000000000003,false,false,-1.0,200,1.0
results-1446,2026-05-23,confirmed cases,7,2026-05-30,frozen,26.567825,0.17252296158312047,25.557825000000005,0.0,1.0099999999999998,true,true,-0.15500000000000003,200,0.2853
results-1446,2026-05-23,confirmed cases,14,2026-06-06,frozen,85.490825,0.18940341622110252,85.37082500000004,0.0,0.12000000000000001,true,true,-0.020000000000000018,200,
results-1446,2026-05-23,confirmed cases,21,2026-06-13,frozen,178.509775,0.20505139044103426,157.04977499999993,21.46,0.0,true,true,0.25,200,
results-1446,2026-05-23,confirmed cases,28,2026-06-20,frozen,436.5213000000001,0.3019947454368549,333.38130000000007,103.14,0.0,true,true,0.33999999999999997,200,
results-1446,2026-05-23,confirmed deaths,7,2026-05-30,baseline,24.95185,1.4466494979338385,0.5318499999999998,0.0,24.420000000000055,false,false,-1.0,200,1.0
results-1446,2026-05-23,confirmed deaths,7,2026-05-30,frozen,10.6835,0.4978204283443398,3.763500000000001,0.0,6.919999999999998,false,true,-0.595,200,0.3441
results-1446,2026-05-23,confirmed deaths,14,2026-06-06,frozen,23.5976,0.43162781435669095,9.537600000000003,0.0,14.059999999999999,false,true,-0.54,200,
results-1446,2026-05-23,confirmed deaths,21,2026-06-13,frozen,57.062325000000016,0.5232779822839077,20.682324999999995,0.0,36.379999999999995,false,true,-0.6000000000000001,200,
results-1446,2026-05-23,confirmed deaths,28,2026-06-20,frozen,71.52012500000001,0.40034032016628895,46.66012499999998,0.0,24.860000000000003,true,true,-0.41999999999999993,200,
results-1446,2026-05-27,confirmed cases,7,2026-06-03,baseline,183.98732500000003,1.3106739625728492,6.097325000000003,0.0,177.88999999999984,false,false,-1.0,200,1.0
results-1446,2026-05-27,confirmed cases,7,2026-06-03,frozen,141.2677,0.9934596161097882,15.017699999999998,0.0,126.25000000000001,false,false,-0.9099999999999999,200,0.758
results-1446,2026-05-27,confirmed cases,14,2026-06-10,frozen,298.174025,0.9914463170165015,31.324025000000017,0.0,266.8500000000001,false,true,-0.8899999999999999,200,
results-1446,2026-05-27,confirmed cases,21,2026-06-17,frozen,348.699275,0.8188455853537439,62.22927499999999,0.0,286.4699999999999,false,true,-0.8,200,
results-1446,2026-05-27,confirmed cases,28,2026-06-24,frozen,422.387225,0.7142383562911008,92.617225,0.0,329.7699999999999,false,true,-0.71,200,
results-1446,2026-05-27,confirmed deaths,7,2026-06-03,baseline,33.46555,1.2559867958767381,1.2955499999999995,0.0,32.17,false,false,-1.0,200,1.0
results-1446,2026-05-27,confirmed deaths,7,2026-06-03,frozen,36.377325,1.7474111134679327,1.3273249999999999,0.0,35.050000000000004,false,false,-0.98,200,1.3913
results-1446,2026-05-27,confirmed deaths,14,2026-06-10,frozen,88.9635,1.7521455579299339,3.9234999999999993,0.0,85.04,false,false,-0.97,200,
results-1446,2026-05-27,confirmed deaths,21,2026-06-17,frozen,170.5158,2.007131123776068,5.445799999999999,0.0,165.07000000000008,false,false,-0.99,200,
results-1446,2026-05-27,confirmed deaths,28,2026-06-24,frozen,199.70024999999998,1.698920078003654,12.720250000000002,0.0,186.98,false,false,-0.95,200,
results-1446,2026-06-08,confirmed cases,7,2026-06-15,baseline,14.9418,0.06033319930228831,14.0118,0.9299999999999999,0.0,true,true,0.15500000000000003,200,1.0
results-1446,2026-06-08,confirmed cases,7,2026-06-15,frozen,95.53614999999999,0.28143299484762285,54.36615000000001,41.17000000000001,0.0,false,true,0.515,200,4.6646
results-1446,2026-06-08,confirmed cases,14,2026-06-22,baseline,31.766675000000006,0.06646985029424454,31.016675000000003,0.0,0.75,true,true,-0.10000000000000009,200,1.0
results-1446,2026-06-08,confirmed cases,14,2026-06-22,frozen,253.56832499999996,0.3361003573609354,146.83832500000003,106.72999999999999,0.0,false,true,0.6,200,5.0564
results-1446,2026-06-08,confirmed cases,21,2026-06-29,baseline,120.91122499999999,0.19279895658149696,32.84122500000001,0.0,88.07000000000001,false,true,-0.8799999999999999,200,1.0
results-1446,2026-06-08,confirmed cases,21,2026-06-29,frozen,713.0343499999999,0.5448053826097735,326.31435,386.72,0.0,false,true,0.76,200,2.8258
results-1446,2026-06-08,confirmed cases,28,2026-07-06,frozen,1715.3205249999992,0.6580433651654863,954.6305249999995,760.6899999999999,0.0,false,true,0.7,200,
results-1446,2026-06-08,confirmed deaths,7,2026-06-15,baseline,17.2717,0.2840514642582079,5.811699999999998,0.0,11.459999999999997,false,true,-0.7250000000000001,200,1.0
results-1446,2026-06-08,confirmed deaths,7,2026-06-15,frozen,14.644824999999997,0.20431325496159858,13.184825000000004,0.0,1.46,true,true,-0.20999999999999996,200,0.7193
results-1446,2026-06-08,confirmed deaths,14,2026-06-22,baseline,41.230199999999996,0.32838627338709,9.770199999999996,0.0,31.460000000000004,false,true,-0.895,200,1.0
results-1446,2026-06-08,confirmed deaths,14,2026-06-22,frozen,32.08094999999999,0.1835681552310336,31.73095000000001,0.0,0.35000000000000003,true,true,-0.06499999999999995,200,0.559
results-1446,2026-06-08,confirmed deaths,21,2026-06-29,baseline,149.80677500000002,0.77734678422569,10.136775,0.0,139.67000000000007,false,false,-1.0,200,1.0
results-1446,2026-06-08,confirmed deaths,21,2026-06-29,frozen,95.97634999999997,0.26351071958211547,93.79634999999993,2.18,0.0,true,true,0.08999999999999997,200,0.339
results-1446,2026-06-08,confirmed deaths,28,2026-07-06,frozen,193.54010000000017,0.26523793511492366,191.23009999999996,2.31,0.0,true,true,0.08999999999999997,200,
results-1446,2026-06-08,isolation beds,7,2026-06-15,baseline,56.90675,0.1736765285635749,14.22675000000001,0.0,42.68000000000001,false,true,-0.8200000000000001,200,1.0
results-1446,2026-06-08,isolation beds,7,2026-06-15,frozen,27.413375000000002,0.07042732360472206,26.233375,1.18,0.0,true,true,0.15000000000000002,200,0.4055
results-1446,2026-06-08,isolation beds,14,2026-06-22,baseline,61.930375000000005,0.19006405606258372,18.290375,0.0,43.64,false,true,-0.74,200,1.0
results-1446,2026-06-08,isolation beds,14,2026-06-22,frozen,41.31925000000001,0.09644279914352144,38.419250000000005,2.9000000000000004,0.0,true,true,0.19999999999999996,200,0.5074
results-1446,2026-06-08,isolation beds,21,2026-06-29,baseline,261.30755000000005,0.5922629152326289,23.87755,0.0,237.42999999999998,false,false,-1.0,200,1.0
results-1446,2026-06-08,isolation beds,21,2026-06-29,frozen,97.79197500000001,0.1966961307890801,43.301975000000006,0.0,54.490000000000016,false,true,-0.5700000000000001,200,0.3321
results-1446,2026-06-08,isolation beds,28,2026-07-06,baseline,332.499825,0.7128115904428942,27.999824999999994,0.0,304.5,false,false,-1.0,200,1.0
results-1446,2026-06-08,isolation beds,28,2026-07-06,frozen,142.76977499999998,0.2665620436948606,46.019775,0.0,96.75,false,true,-0.6699999999999999,200,0.374
results-1446,2026-06-08,recovered,7,2026-06-15,frozen,24.513550000000002,0.49045664747184714,16.653550000000003,7.86,0.0,true,true,0.48,200,
results-1446,2026-06-08,recovered,14,2026-06-22,frozen,53.651775,0.3730979434670424,43.18177500000001,10.47,0.0,true,true,0.41500000000000004,200,
results-1446,2026-06-08,recovered,21,2026-06-29,frozen,117.21175,0.4305977366894532,88.88175,28.33,0.0,true,true,0.43999999999999995,200,
results-1446,2026-06-08,recovered,28,2026-07-06,frozen,238.70919999999978,0.4853941067170402,200.1092,38.6,0.0,true,true,0.38,200,
results-1446,2026-07-24,confirmed cases,7,2026-07-31,baseline,39.567591363534454,0.07092905448326847,16.230835588648432,0.0,23.33675577488611,false,true,-0.6599999999999999,200,1.0
results-1446,2026-07-24,confirmed cases,7,2026-07-31,frozen,101.33940000000001,0.14603608784703515,89.34940000000003,11.99,0.0,true,true,0.26,200,2.0589
results-1446,2026-07-24,confirmed cases,14,2026-08-07,baseline,135.7343722025874,0.1311392649470584,25.226474651015195,0.0,110.50789755157233,false,true,-0.8899999999999999,200,1.0
results-1446,2026-07-24,confirmed cases,14,2026-08-07,frozen,218.36629999999997,0.1588101257394266,179.75629999999995,38.61,0.0,true,true,0.32499999999999996,200,1.211
results-1446,2026-07-24,confirmed cases,21,2026-08-14,baseline,391.6238883591594,0.2540786357354476,33.172750171848136,0.0,358.45113818731124,false,false,-1.0,200,1.0
results-1446,2026-07-24,confirmed cases,21,2026-08-14,frozen,521.6043500000001,0.2177237197549708,405.16435000000024,116.44,0.0,true,true,0.33999999999999997,200,0.8569
results-1446,2026-07-24,confirmed cases,28,2026-08-21,baseline,681.9542160068837,0.3408371403874429,43.155943990529074,0.0,638.7982720163548,false,false,-1.0,200,1.0
results-1446,2026-07-24,confirmed cases,28,2026-08-21,frozen,850.350625,0.2462542651822925,700.5306250000001,149.82,0.0,true,true,0.35,200,0.7225
results-1446,2026-07-24,confirmed deaths,7,2026-07-31,baseline,12.827720031666669,0.04559644459885877,9.215537490971853,3.6121825406947985,0.0,true,true,0.38,200,1.0
results-1446,2026-07-24,confirmed deaths,7,2026-07-31,frozen,198.501125,3.766644423877749,6.331125,0.0,192.16999999999976,false,true,-0.8700000000000001,200,82.6083
results-1446,2026-07-24,confirmed deaths,14,2026-08-07,baseline,30.81883215499159,0.05836412503036753,13.760476456994901,0.0,17.058355697996827,false,true,-0.5800000000000001,200,1.0
results-1446,2026-07-24,confirmed deaths,14,2026-08-07,frozen,248.87292499999998,1.6264887415214901,76.42292500000002,0.0,172.45000000000005,false,true,-0.69,200,27.868
results-1446,2026-07-24,confirmed deaths,21,2026-08-14,baseline,186.58075959217788,0.2310269257873056,16.935092549567877,0.0,169.64566704261017,false,false,-0.99,200,1.0
results-1446,2026-07-24,confirmed deaths,21,2026-08-14,frozen,318.7114,1.1219895891816212,158.5914000000001,0.0,160.12,true,true,-0.49,200,4.8565
results-1446,2026-07-24,confirmed deaths,28,2026-08-21,baseline,320.20967420676243,0.299242392458966,24.03134301855074,0.0,296.1783311882112,false,false,-1.0,200,1.0
results-1446,2026-07-24,confirmed deaths,28,2026-08-21,frozen,379.05965000000015,0.7598497309104555,236.48964999999993,0.0,142.57,true,true,-0.45999999999999996,200,2.5392
results-1446,2026-07-24,isolation beds,7,2026-07-31,baseline,17.318963610659296,0.022884628718788713,17.318963610659345,0.0,0.0,true,true,0.0,200,1.0
results-1446,2026-07-24,isolation beds,7,2026-07-31,frozen,82.10945,0.10113864808095176,6.179450000000001,75.93,0.0,false,true,0.89,200,4.4195
results-1446,2026-07-24,isolation beds,14,2026-08-07,baseline,26.813556469686674,0.03617077865700054,24.018168634428033,2.7953878352586568,0.0,true,true,0.20999999999999996,200,1.0
results-1446,2026-07-24,isolation beds,14,2026-08-07,frozen,108.7917,0.1377452612325946,7.9517000000000015,100.84000000000002,0.0,false,true,0.815,200,3.8082
results-1446,2026-07-24,isolation beds,21,2026-08-14,baseline,30.76743152663269,0.04109570102805919,29.508264137839575,0.0,1.2591673887931472,true,true,-0.1399999999999999,200,1.0
results-1446,2026-07-24,isolation beds,21,2026-08-14,frozen,63.2545,0.07775754668085139,11.174499999999998,52.07999999999999,0.0,false,true,0.63,200,1.8921
results-1446,2026-07-24,isolation beds,28,2026-08-21,baseline,35.86213315282923,0.047487071981493004,31.916708283671166,0.0,3.945424869158212,true,true,-0.22999999999999998,200,1.0
results-1446,2026-07-24,isolation beds,28,2026-08-21,frozen,52.29422500000001,0.06563017370421695,15.274225000000003,37.02,0.0,false,true,0.5900000000000001,200,1.3821
results-1446,2026-07-24,recovered,7,2026-07-31,baseline,23.6434649855742,0.18184436038292054,7.843708851750591,15.799756133823601,0.0,false,true,0.77,200,1.0
results-1446,2026-07-24,recovered,7,2026-07-31,frozen,42.28585000000001,0.35716531292581477,40.625850000000014,1.6600000000000001,0.0,true,true,0.17000000000000004,200,1.9641
results-1446,2026-07-24,recovered,14,2026-08-07,baseline,12.44872854223982,0.04874190631723714,10.459561153446687,0.0,1.9891673887931476,true,true,-0.2250000000000001,200,1.0
results-1446,2026-07-24,recovered,14,2026-08-07,frozen,136.84214999999995,0.39995579622960453,127.30215,9.54,0.0,true,true,0.19999999999999996,200,8.2056
results-1446,2026-07-24,recovered,21,2026-08-14,baseline,110.77396794551989,0.28769141466557335,11.194886776440208,0.0,99.57908116907961,false,false,-1.0,200,1.0
results-1446,2026-07-24,recovered,21,2026-08-14,frozen,229.67127499999992,0.4415238584720038,225.631275,4.04,0.0,true,true,0.09999999999999998,200,1.5347
results-1446,2026-07-24,recovered,28,2026-08-21,baseline,170.09553503563868,0.3262870942967522,17.636712525699572,0.0,152.4588225099391,false,false,-0.99,200,1.0
results-1446,2026-07-24,recovered,28,2026-08-21,frozen,308.663225,0.4354157112466319,307.86322499999994,0.8,0.0,true,true,0.050000000000000044,200,1.3345
results-1462,2026-05-20,confirmed cases,7,2026-05-27,frozen,59.39752499999999,0.5250800825116101,31.837524999999996,27.559999999999995,0.0,false,true,0.69,200,
results-1462,2026-05-20,confirmed cases,14,2026-06-03,frozen,124.656725,0.2729451245858894,101.12672499999998,23.529999999999998,0.0,true,true,0.30500000000000005,200,
results-1462,2026-05-20,confirmed cases,21,2026-06-10,frozen,283.3293500000002,0.2945670678765775,246.38935000000004,36.940000000000005,0.0,true,true,0.28,200,
results-1462,2026-05-20,confirmed cases,28,2026-06-17,frozen,690.8085999999994,0.3844769368215061,606.9986,83.81000000000002,0.0,true,true,0.30000000000000004,200,
results-1462,2026-05-20,confirmed deaths,7,2026-05-27,frozen,2.9704250000000005,0.2313644787839697,2.950425000000002,0.0,0.02,true,true,-0.06499999999999995,200,
results-1462,2026-05-20,confirmed deaths,14,2026-06-03,frozen,17.0041,0.4294200847035772,10.544100000000002,0.0,6.46,true,true,-0.3899999999999999,200,
results-1462,2026-05-20,confirmed deaths,21,2026-06-10,frozen,42.141400000000004,0.48699060979602715,21.041400000000007,0.0,21.100000000000005,false,true,-0.53,200,
results-1462,2026-05-20,confirmed deaths,28,2026-06-17,frozen,79.44534999999996,0.44113398097251466,54.72535000000003,0.0,24.72,true,true,-0.385,200,
results-1462,2026-05-23,confirmed cases,7,2026-05-30,baseline,83.26027500000001,0.6145616085222436,2.0602750000000007,0.0,81.20000000000007,false,false,-1.0,200,1.0
results-1462,2026-05-23,confirmed cases,7,2026-05-30,frozen,28.031400000000005,0.1710684392706694,26.48140000000001,0.0,1.55,true,true,-0.1299999999999999,200,0.2784
results-1462,2026-05-23,confirmed cases,14,2026-06-06,frozen,77.06125000000003,0.16479867438116652,77.00125,0.06,0.0,true,true,0.010000000000000009,200,
results-1462,2026-05-23,confirmed cases,21,2026-06-13,frozen,163.36087500000002,0.19994740477036832,143.29087500000003,20.069999999999997,0.0,true,true,0.24,200,
results-1462,2026-05-23,confirmed cases,28,2026-06-20,frozen,481.30215,0.3257397845645329,367.34214999999995,113.96000000000002,0.0,true,true,0.41500000000000004,200,
results-1462,2026-05-23,confirmed deaths,7,2026-05-30,baseline,24.65755,1.415850333117227,0.6275499999999999,0.0,24.030000000000044,false,false,-1.0,200,1.0
results-1462,2026-05-23,confirmed deaths,7,2026-05-30,frozen,11.825024999999998,0.5717391526659684,2.8350249999999995,0.0,8.99,false,true,-0.75,200,0.4038
results-1462,2026-05-23,confirmed deaths,14,2026-06-06,frozen,26.142174999999998,0.4809485210195903,8.782175000000002,0.0,17.360000000000007,false,true,-0.6599999999999999,200,
results-1462,2026-05-23,confirmed deaths,21,2026-06-13,frozen,56.733275000000006,0.51920343117446,22.903275,0.0,33.83,false,true,-0.55,200,
results-1462,2026-05-23,confirmed deaths,28,2026-06-20,frozen,74.57537500000001,0.41626932720440624,46.32537499999998,0.0,28.25,true,true,-0.45500000000000007,200,
results-1462,2026-05-27,confirmed cases,7,2026-06-03,baseline,181.30755,1.270310499825668,6.337550000000001,0.0,174.96999999999994,false,false,-1.0,200,1.0
results-1462,2026-05-27,confirmed cases,7,2026-06-03,frozen,141.588575,1.0084999556441656,13.688575,0.0,127.9,false,false,-0.8999999999999999,200,0.7939
results-1462,2026-05-27,confirmed cases,14,2026-06-10,frozen,273.377975,0.9007877782744073,37.35797499999999,0.0,236.02000000000004,false,true,-0.895,200,
results-1462,2026-05-27,confirmed cases,21,2026-06-17,frozen,387.08242499999994,0.9231407857852787,55.702425,0.0,331.3800000000001,false,true,-0.8,200,
results-1462,2026-05-27,confirmed cases,28,2026-06-24,frozen,450.6716,0.7870475120857535,87.2216,0.0,363.45000000000005,false,true,-0.77,200,
results-1462,2026-05-27,confirmed deaths,7,2026-06-03,baseline,32.282725,1.1840225470984125,1.5427250000000006,0.0,30.740000000000016,false,false,-1.0,200,1.0
results-1462,2026-05-27,confirmed deaths,7,2026-06-03,frozen,37.435625,1.9088503502246645,1.2156249999999997,0.0,36.220000000000006,false,false,-0.99,200,1.6122
results-1462,2026-05-27,confirmed deaths,14,2026-06-10,frozen,91.53045,1.9017652767259547,3.430450000000001,0.0,88.09999999999994,false,false,-0.99,200,
results-1462,2026-05-27,confirmed deaths,21,2026-06-17,frozen,164.28745,1.868461893231929,6.347450000000001,0.0,157.93999999999994,false,false,-0.96,200,
results-1462,2026-05-27,confirmed deaths,28,2026-06-24,frozen,208.67260000000002,1.786880480327381,9.962600000000002,0.0,198.71000000000012,false,false,-0.95,200,
results-1462,2026-06-08,confirmed cases,7,2026-06-15,baseline,16.2363,0.067259696175935,16.226300000000002,0.01,0.0,true,true,0.020000000000000018,200,1.0
results-1462,2026-06-08,confirmed cases,7,2026-06-15,frozen,84.22115000000002,0.25274144456134257,58.88114999999999,25.339999999999996,0.0,true,true,0.47,200,3.7577
results-1462,2026-06-08,confirmed cases,14,2026-06-22,baseline,25.611775,0.05310067904602958,25.521775000000012,0.09,0.0,true,true,0.03500000000000003,200,1.0
results-1462,2026-06-08,confirmed cases,14,2026-06-22,frozen,220.35402499999998,0.28739156213057976,158.41402500000004,61.94000000000001,0.0,true,true,0.47,200,5.4122
results-1462,2026-06-08,confirmed cases,21,2026-06-29,baseline,100.51330000000002,0.1584409779898427,34.283300000000004,0.0,66.23000000000002,false,true,-0.79,200,1.0
results-1462,2026-06-08,confirmed cases,21,2026-06-29,frozen,763.86445,0.5704999005507119,353.86444999999986,410.0,0.0,false,true,0.73,200,3.6007
results-1462,2026-06-08,confirmed cases,28,2026-07-06,frozen,1293.4469500000005,0.5829531343814863,698.52695,594.9200000000001,0.0,false,true,0.7,200,
results-1462,2026-06-08,confirmed deaths,7,2026-06-15,baseline,17.0592,0.2689046104161848,5.6092,0.0,11.449999999999998,false,true,-0.7450000000000001,200,1.0
results-1462,2026-06-08,confirmed deaths,7,2026-06-15,frozen,15.466149999999995,0.2404620455386161,11.62615,0.0,3.84,true,true,-0.33000000000000007,200,0.8942
results-1462,2026-06-08,confirmed deaths,14,2026-06-22,baseline,40.98497499999999,0.3179768924588702,8.274975000000003,0.0,32.709999999999994,false,true,-0.885,200,1.0
results-1462,2026-06-08,confirmed deaths,14,2026-06-22,frozen,34.751149999999996,0.20420814305681245,34.60115,0.0,0.15000000000000002,true,true,-0.06499999999999995,200,0.6422
results-1462,2026-06-08,confirmed deaths,21,2026-06-29,baseline,149.65222500000002,0.7744433251585985,8.872225000000002,0.0,140.77999999999994,false,false,-1.0,200,1.0
results-1462,2026-06-08,confirmed deaths,21,2026-06-29,frozen,87.12757499999998,0.2515830452239445,87.127575,0.0,0.0,true,true,0.0,200,0.3249
results-1462,2026-06-08,confirmed deaths,28,2026-07-06,frozen,156.492025,0.251942397562525,156.49202500000004,0.0,0.0,true,true,-0.004999999999999893,200,
results-1462,2026-06-08,isolation beds,7,2026-06-15,baseline,41.61085,0.12520515888858189,16.17085,0.0,25.44,false,true,-0.7849999999999999,200,1.0
results-1462,2026-06-08,isolation beds,7,2026-06-15,frozen,29.498725000000007,0.07405811168257112,27.118725000000005,2.38,0.0,true,true,0.18999999999999995,200,0.5915
results-1462,2026-06-08,isolation beds,14,2026-06-22,baseline,56.48117500000001,0.1713651734759608,19.021175000000003,0.0,37.46,false,true,-0.69,200,1.0
