release,made_date,stream,horizon,target_date,fit,observed,median,lo30,hi30,lo60,hi60,lo90,hi90
results-v1.8.0 (backfill),2026-07-06,confirmed deaths,14,2026-07-20,baseline,419.0,300.95,282.54,319.0,258.01,343.16,214.03,384.03
results-v1.8.0 (backfill),2026-07-06,confirmed deaths,14,2026-07-20,joint,419.0,174.5,100.65,275.75,0.0,483.2,0.0,961.1
results-v1.8.0 (backfill),2026-07-06,confirmed deaths,21,2026-07-27,baseline,733.0,377.19,349.51,412.95,315.36,453.04,245.37,517.2
results-v1.8.0 (backfill),2026-07-06,confirmed deaths,21,2026-07-27,joint,733.0,302.5,175.6,532.7,19.8,958.0,0.0,2109.55
results-v1.8.0 (backfill),2026-07-06,confirmed deaths,28,2026-08-03,baseline,997.0,466.37,423.84,496.09,386.94,543.55,313.38,622.56
results-v1.8.0 (backfill),2026-07-06,confirmed deaths,28,2026-08-03,joint,997.0,485.5,260.65,867.45,90.0,1677.6,0.0,5063.4
results-v1.9.0 (backfill),2026-07-08,confirmed deaths,7,2026-07-15,baseline,203.0,174.0,159.08,187.07,143.96,207.4,121.95,233.1
results-v1.9.0 (backfill),2026-07-08,confirmed deaths,7,2026-07-15,joint,203.0,44.5,0.0,99.35,0.0,153.0,0.0,316.15
results-v1.9.0 (backfill),2026-07-08,confirmed deaths,14,2026-07-22,baseline,470.0,324.15,303.99,344.37,277.7,373.98,228.0,404.22
results-v1.9.0 (backfill),2026-07-08,confirmed deaths,14,2026-07-22,joint,470.0,211.0,153.65,311.0,64.4,420.6,0.0,799.0
results-v1.9.0 (backfill),2026-07-08,confirmed deaths,21,2026-07-29,baseline,688.0,394.8,359.77,420.2,320.53,454.51,265.11,512.07
results-v1.9.0 (backfill),2026-07-08,confirmed deaths,21,2026-07-29,joint,688.0,416.0,257.0,549.75,143.4,770.4,0.0,1674.3
results-v1.9.0 (backfill),2026-07-08,confirmed deaths,28,2026-08-05,baseline,1052.0,484.08,445.51,514.21,403.3,554.9,326.53,617.97
results-v1.9.0 (backfill),2026-07-08,confirmed deaths,28,2026-08-05,joint,1052.0,583.5,397.65,830.4,243.8,1239.8,0.0,4229.05
results-1359,2026-07-23,confirmed deaths,7,2026-07-30,baseline,278.0,309.0,294.71,324.19,278.22,339.4,249.9,374.14
results-1359,2026-07-23,confirmed deaths,7,2026-07-30,confirmed_deaths,278.0,423.5,284.0,562.2,193.8,794.0,79.65,1439.1
results-1359,2026-07-23,confirmed deaths,7,2026-07-30,joint,278.0,136.0,80.0,195.0,45.0,319.4,18.85,755.7
results-1359,2026-07-23,confirmed deaths,14,2026-08-06,baseline,578.0,494.81,468.6,513.06,434.37,534.2,388.75,587.19
results-1359,2026-07-23,confirmed deaths,14,2026-08-06,confirmed_deaths,578.0,1120.5,813.65,1599.05,559.6,2124.6,166.2,3410.25
results-1359,2026-07-23,confirmed deaths,14,2026-08-06,joint,578.0,257.0,161.9,424.35,79.8,727.0,31.9,2630.4
results-1359,2026-07-23,confirmed deaths,21,2026-08-13,baseline,905.0,648.0,617.24,685.43,577.17,734.99,502.72,816.41
results-1359,2026-07-23,confirmed deaths,21,2026-08-13,confirmed_deaths,905.0,2008.5,1520.15,2988.1,1060.8,3944.6,357.25,6817.5
results-1359,2026-07-23,confirmed deaths,21,2026-08-13,joint,905.0,409.0,239.9,631.5,142.6,1256.4,39.95,6154.75
results-1359,2026-07-23,confirmed deaths,28,2026-08-20,baseline,1248.0,815.57,772.92,855.94,718.6,907.65,619.37,991.25
results-1359,2026-07-23,confirmed deaths,28,2026-08-20,confirmed_deaths,1248.0,3577.0,2389.2,5015.7,1700.4,6693.6,635.2,12712.9
results-1359,2026-07-23,confirmed deaths,28,2026-08-20,joint,1248.0,661.5,424.6,1087.6,205.4,2397.8,27.95,9943.45
results-1391,2026-07-25,confirmed deaths,7,2026-08-01,baseline,252.0,296.64,279.04,316.49,266.8,335.82,246.45,370.0
results-1391,2026-07-25,confirmed deaths,7,2026-08-01,confirmed_deaths,252.0,291.0,205.3,380.1,140.2,513.2,46.9,801.7
results-1391,2026-07-25,confirmed deaths,7,2026-08-01,joint,252.0,107.5,76.95,165.7,47.0,280.2,11.0,647.25
results-1391,2026-07-25,confirmed deaths,14,2026-08-08,baseline,555.0,530.47,510.25,553.34,481.6,583.02,437.25,625.03
results-1391,2026-07-25,confirmed deaths,14,2026-08-08,confirmed_deaths,555.0,612.5,430.65,802.95,225.8,1212.4,87.2,2702.65
results-1391,2026-07-25,confirmed deaths,14,2026-08-08,joint,555.0,263.0,179.9,366.05,91.8,491.8,24.85,996.25
results-1391,2026-07-25,confirmed deaths,21,2026-08-15,baseline,920.0,718.94,678.63,753.66,641.68,808.6,576.52,876.68
results-1391,2026-07-25,confirmed deaths,21,2026-08-15,confirmed_deaths,920.0,1124.5,666.85,1515.2,469.8,2031.0,179.5,3945.75
results-1391,2026-07-25,confirmed deaths,21,2026-08-15,joint,920.0,386.0,252.95,556.7,131.2,964.4,38.95,2921.15
results-1391,2026-07-25,confirmed deaths,28,2026-08-22,baseline,1237.0,871.82,816.87,912.52,758.0,969.6,669.32,1064.56
results-1391,2026-07-25,confirmed deaths,28,2026-08-22,confirmed_deaths,1237.0,1724.0,1336.15,2420.2,823.2,3797.2,362.7,8678.15
results-1391,2026-07-25,confirmed deaths,28,2026-08-22,joint,1237.0,631.0,360.65,887.65,187.6,1398.8,36.9,5612.25
results-1394,2026-07-26,confirmed deaths,7,2026-08-02,baseline,270.0,299.5,284.43,314.53,265.93,331.0,244.78,358.1
results-1394,2026-07-26,confirmed deaths,7,2026-08-02,confirmed_deaths,270.0,297.5,213.3,381.0,129.4,511.4,36.95,906.0
results-1394,2026-07-26,confirmed deaths,7,2026-08-02,joint,270.0,115.5,76.0,170.35,49.0,223.0,13.95,469.9
results-1394,2026-07-26,confirmed deaths,14,2026-08-09,baseline,574.0,544.87,517.59,562.92,488.56,594.22,436.83,652.31
results-1394,2026-07-26,confirmed deaths,14,2026-08-09,confirmed_deaths,574.0,620.0,387.65,908.95,242.4,1225.2,80.5,2749.7
results-1394,2026-07-26,confirmed deaths,14,2026-08-09,joint,574.0,256.5,184.65,340.4,104.6,487.4,33.85,1192.35
results-1394,2026-07-26,confirmed deaths,21,2026-08-16,baseline,941.0,736.0,695.46,778.47,661.61,815.91,581.99,912.52
results-1394,2026-07-26,confirmed deaths,21,2026-08-16,confirmed_deaths,941.0,1150.0,631.2,1624.75,392.0,2391.4,105.9,4552.35
results-1394,2026-07-26,confirmed deaths,21,2026-08-16,joint,941.0,358.5,250.5,554.75,125.4,852.4,49.35,2608.4
results-1394,2026-07-26,confirmed deaths,28,2026-08-23,baseline,1243.0,896.55,848.98,947.54,811.7,1000.15,722.57,1097.15
results-1394,2026-07-26,confirmed deaths,28,2026-08-23,confirmed_deaths,1243.0,1747.5,1284.2,2616.45,634.8,3685.6,93.35,8076.8
results-1394,2026-07-26,confirmed deaths,28,2026-08-23,joint,1243.0,483.0,303.2,809.0,161.8,1429.0,46.85,4507.75
results-1441,2026-07-27,confirmed deaths,7,2026-08-03,baseline,264.0,316.69,298.25,330.49,280.0,353.04,251.93,386.69
results-1441,2026-07-27,confirmed deaths,7,2026-08-03,confirmed_deaths,264.0,306.0,203.65,431.35,143.4,585.6,50.0,1171.0
results-1441,2026-07-27,confirmed deaths,7,2026-08-03,joint,264.0,117.5,75.95,174.4,43.8,245.8,11.0,417.2
results-1441,2026-07-27,confirmed deaths,14,2026-08-10,baseline,574.0,559.18,538.0,582.99,514.32,606.2,461.83,657.0
results-1441,2026-07-27,confirmed deaths,14,2026-08-10,confirmed_deaths,574.0,761.5,565.6,1027.0,336.6,1443.4,135.0,2846.15
results-1441,2026-07-27,confirmed deaths,14,2026-08-10,joint,574.0,237.5,142.0,363.4,82.6,574.2,22.0,1228.25
results-1441,2026-07-27,confirmed deaths,21,2026-08-17,baseline,933.0,745.0,708.71,770.56,670.89,803.45,604.57,885.93
results-1441,2026-07-27,confirmed deaths,21,2026-08-17,confirmed_deaths,933.0,1199.5,806.85,1621.5,522.6,2539.0,178.15,6005.25
results-1441,2026-07-27,confirmed deaths,21,2026-08-17,joint,933.0,371.5,220.3,618.15,115.6,921.2,20.0,2326.25
results-1441,2026-07-27,confirmed deaths,28,2026-08-24,baseline,1228.0,917.97,862.23,973.07,817.33,1015.79,719.3,1095.54
results-1441,2026-07-27,confirmed deaths,28,2026-08-24,confirmed_deaths,1228.0,1722.5,1190.05,2708.7,710.2,4441.4,280.9,17506.0
results-1441,2026-07-27,confirmed deaths,28,2026-08-24,joint,1228.0,532.0,348.0,904.25,187.2,1454.8,25.95,5581.4
results-1446,2026-07-31,confirmed deaths,7,2026-08-07,baseline,295.0,265.16,254.0,280.1,235.84,304.0,196.59,338.0
results-1446,2026-07-31,confirmed deaths,7,2026-08-07,confirmed_deaths,295.0,281.5,189.25,420.35,108.6,596.4,26.95,999.85
results-1446,2026-07-31,confirmed deaths,7,2026-08-07,joint,295.0,126.0,79.3,177.35,49.8,246.4,9.95,482.65
results-1446,2026-07-31,confirmed deaths,14,2026-08-14,baseline,651.0,558.07,529.02,579.0,497.12,604.39,446.68,658.07
results-1446,2026-07-31,confirmed deaths,14,2026-08-14,confirmed_deaths,651.0,693.5,417.95,948.05,208.2,1397.6,62.95,2419.0
results-1446,2026-07-31,confirmed deaths,14,2026-08-14,joint,651.0,265.5,167.65,387.9,101.4,667.0,24.85,1212.2
results-1446,2026-07-31,confirmed deaths,21,2026-08-21,baseline,985.0,772.91,735.04,798.05,694.23,851.29,609.86,917.27
results-1446,2026-07-31,confirmed deaths,21,2026-08-21,confirmed_deaths,985.0,1242.0,670.1,1864.85,337.2,2318.4,78.65,5191.25
results-1446,2026-07-31,confirmed deaths,21,2026-08-21,joint,985.0,385.5,251.0,576.9,139.2,1078.2,31.15,2327.2
results-1446,2026-07-31,confirmed deaths,28,2026-08-28,baseline,1241.0,948.12,908.56,989.16,868.2,1048.34,773.33,1116.04
results-1446,2026-07-31,confirmed deaths,28,2026-08-28,confirmed_deaths,1241.0,1757.0,1029.55,2803.0,536.0,4152.4,107.0,13486.35
results-1446,2026-07-31,confirmed deaths,28,2026-08-28,joint,1241.0,483.0,330.65,834.55,208.0,1654.4,34.85,4562.7
results-v1.12.0,2026-08-01,confirmed deaths,7,2026-08-08,baseline,303.0,260.0,246.25,272.7,224.89,295.07,193.46,323.3
results-v1.12.0,2026-08-01,confirmed deaths,7,2026-08-08,confirmed_deaths,303.0,302.5,212.65,396.4,139.4,521.6,36.85,928.35
results-v1.12.0,2026-08-01,confirmed deaths,7,2026-08-08,joint,303.0,96.5,62.0,154.0,37.0,244.8,11.95,478.95
results-v1.12.0,2026-08-01,confirmed deaths,14,2026-08-15,baseline,668.0,547.61,524.65,571.56,496.87,592.74,460.71,648.42
results-v1.12.0,2026-08-01,confirmed deaths,14,2026-08-15,confirmed_deaths,668.0,663.0,437.0,952.7,270.2,1342.2,79.0,2073.25
results-v1.12.0,2026-08-01,confirmed deaths,14,2026-08-15,joint,668.0,218.0,143.3,312.1,82.8,526.4,26.9,965.2
results-v1.12.0,2026-08-01,confirmed deaths,21,2026-08-22,baseline,985.0,792.16,753.3,832.32,710.1,868.24,640.22,959.72
results-v1.12.0,2026-08-01,confirmed deaths,21,2026-08-22,confirmed_deaths,985.0,1170.5,802.2,1762.2,452.4,2637.8,121.0,4958.75
results-v1.12.0,2026-08-01,confirmed deaths,21,2026-08-22,joint,985.0,337.5,205.9,507.1,117.4,969.2,26.6,2347.1
results-v1.12.0,2026-08-01,confirmed deaths,28,2026-08-29,baseline,1254.0,981.32,926.64,1024.91,878.27,1079.14,780.25,1150.52
results-v1.12.0,2026-08-01,confirmed deaths,28,2026-08-29,confirmed_deaths,1254.0,1804.0,1184.65,2798.8,557.0,4150.8,153.6,8856.2
results-v1.12.0,2026-08-01,confirmed deaths,28,2026-08-29,joint,1254.0,393.5,253.65,666.0,128.0,1272.8,33.9,4173.75
results-1462,2026-08-02,confirmed deaths,7,2026-08-09,baseline,304.0,269.5,250.74,280.86,231.18,298.2,199.9,332.71
results-1462,2026-08-02,confirmed deaths,7,2026-08-09,confirmed_deaths,304.0,277.5,194.3,430.7,106.4,592.0,7.9,1127.3
results-1462,2026-08-02,confirmed deaths,7,2026-08-09,joint,304.0,134.0,97.0,201.0,56.0,275.6,16.8,596.25
results-1462,2026-08-02,confirmed deaths,14,2026-08-16,baseline,671.0,560.43,544.43,579.56,521.8,600.8,482.03,653.02
results-1462,2026-08-02,confirmed deaths,14,2026-08-16,confirmed_deaths,671.0,618.0,428.2,817.35,203.8,1297.8,5.9,2235.75
results-1462,2026-08-02,confirmed deaths,14,2026-08-16,joint,671.0,265.5,175.0,440.45,96.8,720.4,32.9,1777.65
results-1462,2026-08-02,confirmed deaths,21,2026-08-23,baseline,973.0,816.0,782.75,850.98,736.49,907.02,662.77,986.6
results-1462,2026-08-02,confirmed deaths,21,2026-08-23,confirmed_deaths,973.0,1074.0,681.3,1531.55,311.0,2207.6,42.1,4967.6
results-1462,2026-08-02,confirmed deaths,21,2026-08-23,joint,973.0,393.0,242.65,644.3,128.6,1080.8,57.85,2484.1
results-1462,2026-08-02,confirmed deaths,28,2026-08-30,baseline,1243.0,1020.73,970.27,1057.88,930.41,1119.93,850.12,1242.71
results-1462,2026-08-02,confirmed deaths,28,2026-08-30,confirmed_deaths,1243.0,1675.0,1178.65,2421.3,464.2,3433.2,41.25,9276.7
results-1462,2026-08-02,confirmed deaths,28,2026-08-30,joint,1243.0,556.5,366.8,1021.85,204.0,1835.4,50.65,5585.1
results-1469,2026-08-03,confirmed deaths,7,2026-08-10,baseline,310.0,221.61,206.0,234.78,190.79,251.97,158.99,290.5
results-1469,2026-08-03,confirmed deaths,7,2026-08-10,confirmed_deaths,310.0,252.0,179.0,361.3,121.8,509.2,24.95,835.55
results-1469,2026-08-03,confirmed deaths,7,2026-08-10,joint,310.0,114.0,72.95,162.35,34.8,315.6,7.9,602.6
results-1469,2026-08-03,confirmed deaths,14,2026-08-17,baseline,669.0,529.06,506.06,556.11,485.0,589.36,427.8,637.04
results-1469,2026-08-03,confirmed deaths,14,2026-08-17,confirmed_deaths,669.0,666.5,448.2,894.0,247.6,1323.2,65.95,2103.2
results-1469,2026-08-03,confirmed deaths,14,2026-08-17,joint,669.0,271.5,156.6,379.35,76.2,601.0,16.85,1620.95
results-1469,2026-08-03,confirmed deaths,21,2026-08-24,baseline,964.0,765.47,728.31,809.97,682.86,856.27,628.15,929.17
results-1469,2026-08-03,confirmed deaths,21,2026-08-24,confirmed_deaths,964.0,1105.5,674.6,1574.9,381.6,2191.0,113.5,3851.8
results-1469,2026-08-03,confirmed deaths,21,2026-08-24,joint,964.0,421.0,226.65,673.7,85.2,1092.4,17.9,3020.65
results-1469,2026-08-03,confirmed deaths,28,2026-08-31,baseline,1256.0,954.13,904.08,990.99,852.07,1056.53,752.41,1133.95
results-1469,2026-08-03,confirmed deaths,28,2026-08-31,confirmed_deaths,1256.0,1604.5,1028.9,2249.8,531.0,3286.0,158.95,6861.95
results-1469,2026-08-03,confirmed deaths,28,2026-08-31,joint,1256.0,589.0,297.25,922.75,136.0,1763.8,30.95,4369.05
results-1479,2026-08-04,confirmed deaths,7,2026-08-11,baseline,327.0,311.13,294.92,327.86,276.74,352.0,243.9,378.1
results-1479,2026-08-04,confirmed deaths,7,2026-08-11,confirmed_deaths,327.0,259.0,179.65,384.05,92.2,527.0,7.95,1051.55
results-1479,2026-08-04,confirmed deaths,7,2026-08-11,joint,327.0,113.5,74.0,157.35,45.8,233.2,7.0,519.1
results-1479,2026-08-04,confirmed deaths,14,2026-08-18,baseline,675.0,592.5,566.64,610.91,538.78,638.0,500.78,674.15
results-1479,2026-08-04,confirmed deaths,14,2026-08-18,confirmed_deaths,675.0,638.5,417.65,847.7,203.8,1179.8,21.8,2279.6
results-1479,2026-08-04,confirmed deaths,14,2026-08-18,joint,675.0,207.0,133.65,322.95,83.8,508.8,23.5,1132.55
results-1479,2026-08-04,confirmed deaths,21,2026-08-25,baseline,943.0,824.5,789.51,852.74,753.2,908.91,668.89,964.2
results-1479,2026-08-04,confirmed deaths,21,2026-08-25,confirmed_deaths,943.0,1003.0,620.35,1532.65,321.0,2378.0,47.35,4690.2
results-1479,2026-08-04,confirmed deaths,21,2026-08-25,joint,943.0,313.5,219.65,484.7,113.8,913.0,25.9,2055.05
results-1489,2026-08-07,confirmed deaths,7,2026-08-14,baseline,356.0,300.84,279.65,314.32,255.0,331.04,216.85,367.35
results-1489,2026-08-07,confirmed deaths,7,2026-08-14,confirmed_deaths,356.0,227.5,155.55,341.0,56.6,550.8,8.0,841.35
results-1489,2026-08-07,confirmed deaths,7,2026-08-14,joint,356.0,77.5,53.0,132.7,31.0,196.4,6.95,319.7
results-1489,2026-08-07,confirmed deaths,14,2026-08-21,baseline,690.0,560.0,540.56,575.99,511.46,599.18,459.96,645.46
results-1489,2026-08-07,confirmed deaths,14,2026-08-21,confirmed_deaths,690.0,588.0,309.25,809.05,124.8,1158.4,19.85,2374.65
results-1489,2026-08-07,confirmed deaths,14,2026-08-21,joint,690.0,168.5,109.65,254.1,59.8,400.4,9.85,855.4
results-1489,2026-08-07,confirmed deaths,21,2026-08-28,baseline,946.0,852.97,811.63,882.87,776.51,923.2,701.96,990.26
results-1489,2026-08-07,confirmed deaths,21,2026-08-28,confirmed_deaths,946.0,901.0,600.7,1456.85,232.2,1958.2,29.7,3754.95
results-1489,2026-08-07,confirmed deaths,21,2026-08-28,joint,946.0,246.5,154.25,403.4,78.6,638.8,22.8,1620.6
results-v1.13.2,2026-08-11,confirmed deaths,7,2026-08-18,baseline,348.0,320.66,298.65,337.19,278.27,357.0,244.16,405.06
results-v1.13.2,2026-08-11,confirmed deaths,7,2026-08-18,confirmed_deaths,348.0,235.0,145.65,342.1,76.8,529.2,9.0,1040.45
results-v1.13.2,2026-08-11,confirmed deaths,7,2026-08-18,joint,348.0,94.0,45.65,172.05,18.8,224.6,2.0,419.55
results-v1.13.2,2026-08-11,confirmed deaths,14,2026-08-25,baseline,616.0,639.84,612.0,665.0,567.99,698.75,507.97,749.03
results-v1.13.2,2026-08-11,confirmed deaths,14,2026-08-25,confirmed_deaths,616.0,507.0,302.0,750.4,152.6,1145.2,21.75,2601.55
results-v1.13.2,2026-08-11,confirmed deaths,14,2026-08-25,joint,616.0,186.5,84.6,293.7,33.0,483.4,3.9,900.0
results-1505,2026-08-15,confirmed deaths,7,2026-08-22,baseline,317.0,369.34,352.38,382.08,333.06,398.33,283.95,429.0
results-1505,2026-08-15,confirmed deaths,7,2026-08-22,confirmed_deaths,317.0,244.5,168.65,359.0,67.4,516.6,2.0,1041.3
results-1505,2026-08-15,confirmed deaths,7,2026-08-22,joint,317.0,190.0,133.65,271.35,83.2,429.2,33.9,833.4
results-1505,2026-08-15,confirmed deaths,14,2026-08-29,baseline,586.0,670.49,643.9,698.98,606.98,737.65,545.01,804.29
results-1505,2026-08-15,confirmed deaths,14,2026-08-29,confirmed_deaths,586.0,468.0,327.9,734.55,129.8,1116.2,4.85,2206.6
results-1505,2026-08-15,confirmed deaths,14,2026-08-29,joint,586.0,405.5,253.9,592.1,142.6,918.6,47.9,2004.4
results-1527,2026-08-17,confirmed deaths,7,2026-08-24,baseline,295.0,360.17,348.65,380.0,326.84,407.09,291.84,450.83
results-1527,2026-08-17,confirmed deaths,7,2026-08-24,confirmed_deaths,295.0,261.0,163.2,356.0,94.4,546.0,10.9,1313.9
results-1527,2026-08-17,confirmed deaths,7,2026-08-24,joint,295.0,183.0,128.0,291.25,78.2,434.2,27.9,849.25
results-1527,2026-08-17,confirmed deaths,14,2026-08-31,baseline,587.0,677.43,647.18,703.99,601.8,736.97,527.58,800.72
results-1527,2026-08-17,confirmed deaths,14,2026-08-31,confirmed_deaths,587.0,539.5,368.1,774.6,171.2,1237.0,16.0,2720.45
results-1527,2026-08-17,confirmed deaths,14,2026-08-31,joint,587.0,411.0,276.25,586.75,164.2,901.6,58.8,2804.45
results-1573,2026-08-22,confirmed deaths,7,2026-08-29,baseline,269.0,313.11,296.77,329.86,272.8,353.04,231.99,397.6
results-1573,2026-08-22,confirmed deaths,7,2026-08-29,confirmed_deaths,269.0,137.5,73.0,291.35,27.4,488.4,2.0,844.05
results-1573,2026-08-22,confirmed deaths,7,2026-08-29,joint,269.0,170.5,123.3,244.05,82.0,405.0,20.95,762.35
results-1591,2026-08-24,confirmed deaths,7,2026-08-31,baseline,292.0,296.79,277.22,315.84,261.8,338.0,234.58,377.2
results-1591,2026-08-24,confirmed deaths,7,2026-08-31,confirmed_deaths,292.0,136.0,66.0,199.7,26.0,384.4,4.95,668.7
results-1591,2026-08-24,confirmed deaths,7,2026-08-31,joint,292.0,315.0,288.0,342.35,267.0,370.2,226.95,435.15
results-v1.7.0 (backfill),2026-07-01,isolation beds,7,2026-07-08,baseline,764.0,638.16,610.13,669.04,567.27,702.46,511.34,763.56
results-v1.7.0 (backfill),2026-07-01,isolation beds,7,2026-07-08,joint,764.0,636.0,621.0,647.35,605.0,661.2,561.95,693.05
results-v1.7.0 (backfill),2026-07-01,isolation beds,14,2026-07-15,baseline,725.0,643.1,603.26,692.38,546.56,742.83,477.07,813.13
results-v1.7.0 (backfill),2026-07-01,isolation beds,14,2026-07-15,joint,725.0,631.5,617.0,645.35,593.0,660.0,419.95,693.05
results-v1.7.0 (backfill),2026-07-01,isolation beds,21,2026-07-22,baseline,722.0,643.5,573.0,688.83,521.36,754.09,417.17,859.89
results-v1.7.0 (backfill),2026-07-01,isolation beds,21,2026-07-22,joint,722.0,628.5,613.65,644.0,586.6,659.0,207.9,693.0
results-v1.7.0 (backfill),2026-07-01,isolation beds,28,2026-07-29,baseline,733.0,641.66,584.58,694.21,522.55,775.08,388.98,927.45
results-v1.7.0 (backfill),2026-07-01,isolation beds,28,2026-07-29,joint,733.0,626.0,608.0,642.0,524.8,658.2,40.8,688.1
results-v1.8.0 (backfill),2026-07-06,isolation beds,7,2026-07-13,baseline,753.0,623.76,591.0,656.98,560.21,689.63,489.45,748.42
results-v1.8.0 (backfill),2026-07-06,isolation beds,7,2026-07-13,joint,753.0,677.5,653.65,704.35,629.0,729.0,539.8,785.1
results-v1.8.0 (backfill),2026-07-06,isolation beds,14,2026-07-20,baseline,737.0,626.6,587.4,666.1,538.89,725.07,448.29,807.97
results-v1.8.0 (backfill),2026-07-06,isolation beds,14,2026-07-20,joint,737.0,672.0,649.0,700.35,615.6,730.0,444.55,796.05
results-v1.8.0 (backfill),2026-07-06,isolation beds,21,2026-07-27,baseline,733.0,620.26,575.91,669.59,520.04,727.78,411.63,836.04
results-v1.8.0 (backfill),2026-07-06,isolation beds,21,2026-07-27,joint,733.0,670.0,639.0,700.0,594.4,728.2,282.9,796.2
results-v1.8.0 (backfill),2026-07-06,isolation beds,28,2026-08-03,baseline,717.0,627.19,571.46,682.13,504.48,766.69,373.18,865.02
results-v1.8.0 (backfill),2026-07-06,isolation beds,28,2026-08-03,joint,717.0,667.0,637.0,696.0,471.2,727.2,149.0,788.4
results-v1.9.0 (backfill),2026-07-08,isolation beds,7,2026-07-15,baseline,725.0,765.62,730.65,796.28,693.98,831.95,622.97,889.0
results-v1.9.0 (backfill),2026-07-08,isolation beds,7,2026-07-15,joint,725.0,800.0,784.65,816.7,762.8,835.0,700.9,870.0
results-v1.9.0 (backfill),2026-07-08,isolation beds,14,2026-07-22,baseline,722.0,765.41,722.34,809.82,669.03,877.11,563.08,976.43
results-v1.9.0 (backfill),2026-07-08,isolation beds,14,2026-07-22,joint,722.0,800.0,786.0,820.0,762.8,836.2,668.8,869.05
results-v1.9.0 (backfill),2026-07-08,isolation beds,21,2026-07-29,baseline,733.0,758.24,711.71,804.81,646.83,868.41,539.42,985.27
results-v1.9.0 (backfill),2026-07-08,isolation beds,21,2026-07-29,joint,733.0,799.0,786.0,818.35,757.8,836.0,541.8,871.0
results-v1.9.0 (backfill),2026-07-08,isolation beds,28,2026-08-05,baseline,694.0,763.85,690.38,825.13,614.3,900.68,493.42,1017.7
results-v1.9.0 (backfill),2026-07-08,isolation beds,28,2026-08-05,joint,694.0,798.0,781.65,816.7,752.0,836.0,436.95,871.0
results-1359,2026-07-23,isolation beds,7,2026-07-30,baseline,748.0,774.0,745.61,802.28,721.07,825.14,667.34,888.23
results-1359,2026-07-23,isolation beds,7,2026-07-30,joint,748.0,860.5,822.95,894.35,767.6,926.2,639.9,965.1
results-1359,2026-07-23,isolation beds,7,2026-07-30,treatment,748.0,656.0,566.3,713.15,328.4,824.4,171.5,976.1
results-1359,2026-07-23,isolation beds,14,2026-08-06,baseline,721.0,759.11,731.29,799.36,692.5,850.57,624.97,915.04
results-1359,2026-07-23,isolation beds,14,2026-08-06,joint,721.0,879.5,842.55,909.0,726.8,941.4,541.85,985.2
results-1359,2026-07-23,isolation beds,14,2026-08-06,treatment,721.0,676.0,594.65,750.35,433.2,839.6,200.45,988.25
results-1359,2026-07-23,isolation beds,21,2026-08-13,baseline,749.0,773.91,716.81,813.85,657.52,866.43,566.96,961.06
results-1359,2026-07-23,isolation beds,21,2026-08-13,joint,749.0,884.0,830.65,912.35,671.6,944.2,382.85,989.2
results-1359,2026-07-23,isolation beds,21,2026-08-13,treatment,749.0,699.0,635.3,771.35,563.6,838.2,249.6,976.6
results-1359,2026-07-23,isolation beds,28,2026-08-20,baseline,737.0,770.33,726.42,830.69,655.0,902.81,537.21,1006.32
results-1359,2026-07-23,isolation beds,28,2026-08-20,joint,737.0,885.0,842.55,913.0,632.4,948.0,277.8,989.2
results-1359,2026-07-23,isolation beds,28,2026-08-20,treatment,737.0,726.0,669.65,786.35,614.2,875.6,378.15,1033.15
results-1391,2026-07-25,isolation beds,7,2026-08-01,baseline,690.0,774.44,744.31,800.35,705.46,825.93,654.44,889.35
results-1391,2026-07-25,isolation beds,7,2026-08-01,joint,690.0,853.5,814.95,886.35,740.6,920.0,621.7,983.05
results-1391,2026-07-25,isolation beds,7,2026-08-01,treatment,690.0,693.0,604.95,761.35,406.4,816.8,170.8,979.4
results-1391,2026-07-25,isolation beds,14,2026-08-08,baseline,722.0,769.16,733.95,804.78,699.48,847.31,632.71,919.61
results-1391,2026-07-25,isolation beds,14,2026-08-08,joint,722.0,878.0,841.65,905.0,718.8,935.2,521.75,992.1
results-1391,2026-07-25,isolation beds,14,2026-08-08,treatment,722.0,707.5,624.95,769.0,445.4,835.6,184.85,1006.0
results-1391,2026-07-25,isolation beds,21,2026-08-15,baseline,730.0,765.7,726.24,810.49,673.65,884.58,592.8,992.19
results-1391,2026-07-25,isolation beds,21,2026-08-15,joint,730.0,878.0,813.55,908.35,679.0,940.2,366.95,1005.1
results-1391,2026-07-25,isolation beds,21,2026-08-15,treatment,730.0,729.0,676.95,778.7,579.8,833.0,280.75,1006.0
results-1391,2026-07-25,isolation beds,28,2026-08-22,baseline,808.0,782.2,742.03,833.31,683.51,895.14,570.84,1022.27
results-1391,2026-07-25,isolation beds,28,2026-08-22,joint,808.0,875.5,807.3,906.7,565.6,940.2,213.35,1007.2
results-1391,2026-07-25,isolation beds,28,2026-08-22,treatment,808.0,723.0,660.3,781.35,555.6,829.0,219.0,1044.25
results-1394,2026-07-26,isolation beds,7,2026-08-02,baseline,707.0,730.5,698.47,753.0,665.8,792.91,598.54,851.36
results-1394,2026-07-26,isolation beds,7,2026-08-02,joint,707.0,848.0,792.65,883.0,719.8,913.2,610.95,970.05
results-1394,2026-07-26,isolation beds,7,2026-08-02,treatment,707.0,693.5,556.0,759.7,287.0,835.6,149.25,955.1
results-1394,2026-07-26,isolation beds,14,2026-08-09,baseline,704.0,723.38,683.82,757.59,627.8,798.68,551.29,881.74
