release,made_date,stream,horizon,target_date,fit,crps,log_crps,dispersion,overprediction,underprediction,coverage_50,coverage_90,bias,n_samples,log_rel_to_baseline
results-1359,2026-07-23,confirmed deaths,7,2026-07-30,baseline,18.330264636325218,0.06138867464989442,8.714305759271292,9.615958877053936,0.0,false,true,0.605,200,1.0
results-1359,2026-07-23,confirmed deaths,7,2026-07-30,confirmed_deaths,110.12964999999997,0.280819392101888,82.56964999999995,27.560000000000002,0.0,true,true,0.32999999999999996,200,4.5744
results-1359,2026-07-23,confirmed deaths,7,2026-07-30,joint,84.6016,0.47227015370483105,40.54160000000002,0.0,44.06,true,true,-0.49,200,7.6931
results-1359,2026-07-23,confirmed deaths,14,2026-08-06,baseline,59.15955567798206,0.11136801766366675,14.377774649926522,0.0,44.781781028055505,false,true,-0.8700000000000001,200,1.0
results-1359,2026-07-23,confirmed deaths,14,2026-08-06,confirmed_deaths,368.0105000000001,0.38782810917133204,233.94050000000007,134.07,0.0,false,true,0.5700000000000001,200,3.4824
results-1359,2026-07-23,confirmed deaths,14,2026-08-06,joint,185.69355000000002,0.4975919486633935,100.95354999999998,0.0,84.74000000000001,true,true,-0.45999999999999996,200,4.468
results-1359,2026-07-23,confirmed deaths,21,2026-08-13,baseline,200.70445230000172,0.25626157992763154,21.444479347858667,0.0,179.25997295214304,false,false,-1.0,200,1.0
results-1359,2026-07-23,confirmed deaths,21,2026-08-13,confirmed_deaths,804.989425,0.5040087276422366,431.8494249999999,373.14000000000004,0.0,false,true,0.6799999999999999,200,1.9668
results-1359,2026-07-23,confirmed deaths,21,2026-08-13,joint,322.29297499999984,0.5103912746575788,181.36297500000006,0.0,140.92999999999998,true,true,-0.48,200,1.9917
results-1359,2026-07-23,confirmed deaths,28,2026-08-20,baseline,372.8774218790475,0.3597838714590007,26.44667907692917,0.0,346.4307428021185,false,false,-1.0,200,1.0
results-1359,2026-07-23,confirmed deaths,28,2026-08-20,confirmed_deaths,1523.0286499999997,0.6180346063689699,784.80865,738.2199999999999,0.0,false,true,0.6799999999999999,200,1.7178
results-1359,2026-07-23,confirmed deaths,28,2026-08-20,joint,493.35512500000004,0.45377711065844284,367.57512499999996,0.0,125.77999999999999,true,true,-0.3600000000000001,200,1.2612
results-1359,2026-07-23,isolation beds,7,2026-07-30,baseline,19.662587176789884,0.025546481579599087,15.392587176789876,4.270000000000001,0.0,true,true,0.28500000000000003,200,1.0
results-1359,2026-07-23,isolation beds,7,2026-07-30,joint,65.19975000000001,0.08086453180807501,22.469749999999998,42.73,0.0,false,true,0.645,200,3.1654
results-1359,2026-07-23,isolation beds,7,2026-07-30,treatment,79.34032499999998,0.1355620418950736,58.35032500000002,0.0,20.990000000000006,true,true,-0.3899999999999999,200,5.3065
results-1359,2026-07-23,isolation beds,14,2026-08-06,baseline,29.00199558163269,0.03826451018652023,21.644666868300703,7.3573287133318646,0.0,true,true,0.31999999999999995,200,1.0
results-1359,2026-07-23,isolation beds,14,2026-08-06,joint,90.1716,0.11365823260490517,27.191600000000015,62.980000000000004,0.0,false,true,0.63,200,2.9703
results-1359,2026-07-23,isolation beds,14,2026-08-06,treatment,58.422124999999994,0.09606218057366267,53.95212500000002,0.0,4.470000000000001,true,true,-0.19999999999999996,200,2.5105
results-1359,2026-07-23,isolation beds,21,2026-08-13,baseline,30.92840981846291,0.04071489524068887,28.96031985537824,1.9680899630846613,0.0,true,true,0.15000000000000002,200,1.0
results-1359,2026-07-23,isolation beds,21,2026-08-13,joint,75.9653,0.09546244414957605,31.965299999999992,44.000000000000014,0.0,false,true,0.51,200,2.3447
results-1359,2026-07-23,isolation beds,21,2026-08-13,treatment,47.18185,0.0702811247907856,41.17185000000002,0.0,6.01,true,true,-0.20999999999999996,200,1.7262
results-1359,2026-07-23,isolation beds,28,2026-08-20,baseline,38.079560885160035,0.049507756386009044,34.10133419602308,3.978226689137006,0.0,true,true,0.18999999999999995,200,1.0
results-1359,2026-07-23,isolation beds,28,2026-08-20,joint,88.889825,0.11546443942071263,35.919824999999975,52.96999999999999,0.0,false,true,0.52,200,2.3322
results-1359,2026-07-23,isolation beds,28,2026-08-20,treatment,37.972425,0.05248951878793279,37.67242499999999,0.0,0.3,true,true,-0.040000000000000036,200,1.0602
results-1391,2026-07-25,confirmed cases,7,2026-08-01,baseline,20.38796419407595,0.03600769256554903,17.55919831792202,2.8287658761538728,0.0,true,true,0.22499999999999998,200,1.0
results-1391,2026-07-25,confirmed cases,7,2026-08-01,confirmed,107.90065000000004,0.19823939050838613,107.74064999999999,0.0,0.16,true,true,-0.020000000000000018,200,5.5055
results-1391,2026-07-25,confirmed cases,7,2026-08-01,joint,72.174225,0.13125225401584845,72.064225,0.11000000000000001,0.0,true,true,0.020000000000000018,200,3.6451
results-1391,2026-07-25,confirmed cases,14,2026-08-08,baseline,53.80757901257549,0.052188335909089084,26.57943146738039,0.0,27.228147545195114,false,true,-0.5700000000000001,200,1.0
results-1391,2026-07-25,confirmed cases,14,2026-08-08,confirmed,248.74942499999997,0.21750819765233964,244.85942500000002,3.8900000000000006,0.0,true,true,0.07999999999999996,200,4.1678
results-1391,2026-07-25,confirmed cases,14,2026-08-08,joint,136.09295000000003,0.11754198685922501,135.15295,0.94,0.0,true,true,0.050000000000000044,200,2.2523
results-1391,2026-07-25,confirmed cases,21,2026-08-15,baseline,279.19946170851097,0.17833470663049195,38.25271818851776,0.0,240.94674351999342,false,false,-0.95,200,1.0
results-1391,2026-07-25,confirmed cases,21,2026-08-15,confirmed,401.5473999999999,0.21562503761694063,401.4874,0.0,0.06,true,true,-0.010000000000000009,200,1.2091
results-1391,2026-07-25,confirmed cases,21,2026-08-15,joint,228.406025,0.12691050576945911,226.21602500000006,2.1900000000000004,0.0,true,true,0.06000000000000005,200,0.7116
results-1391,2026-07-25,confirmed cases,28,2026-08-22,baseline,553.7739298424596,0.2778157553026409,50.47838832231293,0.0,503.2955415201469,false,false,-1.0,200,1.0
results-1391,2026-07-25,confirmed cases,28,2026-08-22,confirmed,626.7655999999997,0.22210516085790244,621.4456,5.32,0.0,true,true,0.040000000000000036,200,0.7995
results-1391,2026-07-25,confirmed cases,28,2026-08-22,joint,453.33782500000007,0.16139347511691404,438.72782500000017,14.61,0.0,true,true,0.14,200,0.5809
results-1391,2026-07-25,confirmed deaths,7,2026-08-01,baseline,28.22471462472352,0.10157920562341045,10.355999254908486,17.868715369815042,0.0,false,true,0.81,200,1.0
results-1391,2026-07-25,confirmed deaths,7,2026-08-01,confirmed_deaths,56.355275000000006,0.20063638219476893,53.825275,2.53,0.0,true,true,0.10999999999999999,200,1.9752
results-1391,2026-07-25,confirmed deaths,7,2026-08-01,joint,79.83925,0.4905812821470893,33.03925,0.0,46.79999999999999,false,true,-0.52,200,4.8295
results-1391,2026-07-25,confirmed deaths,14,2026-08-08,baseline,17.21687737738732,0.03218142895679886,13.660344548267055,0.0,3.5565328291202407,true,true,-0.31499999999999995,200,1.0
results-1391,2026-07-25,confirmed deaths,14,2026-08-08,confirmed_deaths,139.60544999999996,0.22731911406295513,136.21545,3.3899999999999997,0.0,true,true,0.09999999999999998,200,7.0637
results-1391,2026-07-25,confirmed deaths,14,2026-08-08,joint,176.06102500000003,0.4996256771966112,60.50102500000001,0.0,115.56,false,true,-0.6499999999999999,200,15.5253
results-1391,2026-07-25,confirmed deaths,21,2026-08-15,baseline,145.86890225025155,0.17774716496527126,23.332072510544762,0.0,122.53682973970687,false,false,-0.95,200,1.0
results-1391,2026-07-25,confirmed deaths,21,2026-08-15,confirmed_deaths,254.31760000000008,0.23510093554440192,246.41760000000008,7.9,0.0,true,true,0.14,200,1.3227
results-1391,2026-07-25,confirmed deaths,21,2026-08-15,joint,315.280375,0.5492346585345581,120.95037500000004,0.0,194.32999999999998,false,true,-0.5800000000000001,200,3.09
results-1391,2026-07-25,confirmed deaths,28,2026-08-22,baseline,296.9790504399489,0.28072895922026986,31.221236570019094,0.0,265.7578138699303,false,false,-1.0,200,1.0
results-1391,2026-07-25,confirmed deaths,28,2026-08-22,confirmed_deaths,500.83389999999986,0.27418775003828944,420.67390000000006,80.16000000000001,0.0,true,true,0.36,200,0.9767
results-1391,2026-07-25,confirmed deaths,28,2026-08-22,joint,396.14412500000014,0.47742741654945076,211.34412499999993,0.0,184.8,false,true,-0.5149999999999999,200,1.7007
results-1391,2026-07-25,isolation beds,7,2026-08-01,baseline,50.39596603788366,0.068506361396821,16.41268261299845,33.9832834248852,0.0,false,true,0.72,200,1.0
results-1391,2026-07-25,isolation beds,7,2026-08-01,joint,98.1703,0.12795718239057202,23.930300000000003,74.24000000000004,0.0,false,true,0.78,200,1.8678
results-1391,2026-07-25,isolation beds,7,2026-08-01,treatment,55.5213,0.09618556643230841,55.491299999999974,0.03,0.0,true,true,0.020000000000000018,200,1.404
results-1391,2026-07-25,isolation beds,14,2026-08-08,baseline,30.997149162729258,0.04080420036507858,20.894639446415592,10.102509716313682,0.0,true,true,0.4,200,1.0
results-1391,2026-07-25,isolation beds,14,2026-08-08,joint,87.70022499999999,0.11073613039370098,26.92022500000001,60.77999999999999,0.0,false,true,0.5700000000000001,200,2.7138
results-1391,2026-07-25,isolation beds,14,2026-08-08,treatment,51.2286,0.08458957615826523,50.4886,0.0,0.74,true,true,-0.09000000000000008,200,2.0731
results-1391,2026-07-25,isolation beds,21,2026-08-15,baseline,34.58241399118016,0.04504757864918933,28.566502710194126,6.015911280986129,0.0,true,true,0.28,200,1.0
results-1391,2026-07-25,isolation beds,21,2026-08-15,joint,79.31600000000002,0.10140591997016388,35.25599999999999,44.06000000000001,0.0,true,true,0.47,200,2.2511
results-1391,2026-07-25,isolation beds,21,2026-08-15,treatment,39.588475,0.06005756031428064,39.588474999999995,0.0,0.0,true,true,0.0,200,1.3332
results-1391,2026-07-25,isolation beds,28,2026-08-22,baseline,31.90411883376423,0.040623021693133254,29.66533203719984,0.0,2.238786796564405,true,true,-0.15999999999999992,200,1.0
results-1391,2026-07-25,isolation beds,28,2026-08-22,joint,58.19155000000001,0.08030739179500818,44.51154999999999,13.680000000000001,0.0,true,true,0.29500000000000004,200,1.9769
results-1391,2026-07-25,isolation beds,28,2026-08-22,treatment,60.36567500000001,0.08720907038073672,43.00567499999998,0.0,17.36,true,true,-0.48,200,2.1468
results-1394,2026-07-26,confirmed cases,7,2026-08-02,baseline,19.67144543629589,0.03508168930882631,17.87704464153157,1.7944007947642762,0.0,true,true,0.20999999999999996,200,1.0
results-1394,2026-07-26,confirmed cases,7,2026-08-02,confirmed,90.62270000000001,0.19902506556504374,78.99269999999997,0.0,11.629999999999999,true,true,-0.25,200,5.6732
results-1394,2026-07-26,confirmed cases,7,2026-08-02,joint,68.93735000000001,0.11952955519202885,66.24735,2.69,0.0,true,true,0.14,200,3.4072
results-1394,2026-07-26,confirmed cases,14,2026-08-09,baseline,66.9804392429243,0.06405013857072697,29.939907131678922,0.0,37.04053211124524,false,true,-0.6100000000000001,200,1.0
results-1394,2026-07-26,confirmed cases,14,2026-08-09,confirmed,202.92347499999994,0.2123900515422289,184.87347500000007,0.0,18.05,true,true,-0.19999999999999996,200,3.316
results-1394,2026-07-26,confirmed cases,14,2026-08-09,joint,147.50292499999995,0.13512660063158688,146.082925,0.0,1.42,true,true,-0.040000000000000036,200,2.1097
results-1394,2026-07-26,confirmed cases,21,2026-08-16,baseline,302.35624931406994,0.19173093207876452,36.86631820274769,0.0,265.48993111132205,false,false,-1.0,200,1.0
results-1394,2026-07-26,confirmed cases,21,2026-08-16,confirmed,351.4436249999999,0.21386036654986107,351.07362500000016,0.0,0.37,true,true,-0.030000000000000027,200,1.1154
results-1394,2026-07-26,confirmed cases,21,2026-08-16,joint,244.83289999999988,0.13065623891690242,240.02289999999996,4.8100000000000005,0.0,true,true,0.06999999999999995,200,0.6815
results-1394,2026-07-26,confirmed cases,28,2026-08-23,baseline,488.59266277700624,0.2394565618128945,43.25563460131945,0.0,445.33702817568735,false,false,-1.0,200,1.0
results-1394,2026-07-26,confirmed cases,28,2026-08-23,confirmed,551.2738750000003,0.2181938387851814,550.6338749999999,0.6399999999999999,0.0,true,true,0.020000000000000018,200,0.9112
results-1394,2026-07-26,confirmed cases,28,2026-08-23,joint,481.4736750000002,0.17905658436674582,466.2336750000001,15.24,0.0,true,true,0.07999999999999996,200,0.7478
results-1394,2026-07-26,confirmed deaths,7,2026-08-02,baseline,17.17592720389014,0.05928585057199391,8.960571864830834,8.215355339059329,0.0,false,true,0.575,200,1.0
results-1394,2026-07-26,confirmed deaths,7,2026-08-02,confirmed_deaths,56.284324999999995,0.201107260906084,55.454325,0.8300000000000001,0.0,true,true,0.06000000000000005,200,3.3922
results-1394,2026-07-26,confirmed deaths,7,2026-08-02,joint,91.816625,0.5347297112895603,27.846625,0.0,63.97000000000001,false,true,-0.7,200,9.0195
results-1394,2026-07-26,confirmed deaths,14,2026-08-09,baseline,21.393646393297068,0.039056689424344676,14.29993535624094,0.0,7.093711037056156,true,true,-0.45999999999999996,200,1.0
results-1394,2026-07-26,confirmed deaths,14,2026-08-09,confirmed_deaths,154.74120000000005,0.24366489460846108,153.50119999999993,1.24,0.0,true,true,0.050000000000000044,200,6.2387
results-1394,2026-07-26,confirmed deaths,14,2026-08-09,joint,196.31440000000003,0.5257355035934163,59.3044,0.0,137.00999999999996,false,true,-0.6599999999999999,200,13.4608
results-1394,2026-07-26,confirmed deaths,21,2026-08-16,baseline,148.02420166405366,0.1760326570926936,23.515233762544515,0.0,124.50896790150921,false,false,-0.95,200,1.0
results-1394,2026-07-26,confirmed deaths,21,2026-08-16,confirmed_deaths,301.05234999999993,0.27658697460767423,290.75235000000004,10.3,0.0,true,true,0.09999999999999998,200,1.5712
results-1394,2026-07-26,confirmed deaths,21,2026-08-16,joint,338.501625,0.5853464982215334,114.61162499999998,0.0,223.88999999999996,false,true,-0.6399999999999999,200,3.3252
results-1394,2026-07-26,confirmed deaths,28,2026-08-23,baseline,279.13504402903783,0.25887443810037697,27.495154758536835,0.0,251.63988927050093,false,false,-1.0,200,1.0
results-1394,2026-07-26,confirmed deaths,28,2026-08-23,confirmed_deaths,513.7435999999998,0.2982336048824644,426.88360000000006,86.86,0.0,true,true,0.31000000000000005,200,1.152
results-1394,2026-07-26,confirmed deaths,28,2026-08-23,joint,447.22427500000003,0.5714140024611468,204.61427500000008,0.0,242.60999999999999,false,true,-0.56,200,2.2073
results-1394,2026-07-26,isolation beds,7,2026-08-02,baseline,20.08866885951317,0.02766906840404676,17.21048881811881,2.878180041394441,0.0,true,true,0.26,200,1.0
results-1394,2026-07-26,isolation beds,7,2026-08-02,joint,77.798775,0.10028134802022874,26.948774999999998,50.850000000000016,0.0,false,true,0.635,200,3.6243
results-1394,2026-07-26,isolation beds,7,2026-08-02,treatment,66.2536,0.12160039167649561,65.67360000000001,0.0,0.5800000000000001,true,true,-0.06000000000000005,200,4.3948
results-1394,2026-07-26,isolation beds,14,2026-08-09,baseline,24.788787744541523,0.034765634518596836,23.42311521590594,1.3656725286355653,0.0,true,true,0.15000000000000002,200,1.0
results-1394,2026-07-26,isolation beds,14,2026-08-09,joint,92.641475,0.1190215861566162,32.39147499999999,60.25000000000002,0.0,false,true,0.6,200,3.4235
results-1394,2026-07-26,isolation beds,14,2026-08-09,treatment,50.642425,0.08336133283133329,49.73242500000002,0.91,0.0,true,true,0.08499999999999996,200,2.3978
results-1394,2026-07-26,isolation beds,21,2026-08-16,baseline,30.322821836887996,0.04196555693508308,26.393222401201925,0.0,3.929599435685967,true,true,-0.2649999999999999,200,1.0
results-1394,2026-07-26,isolation beds,21,2026-08-16,joint,72.0916,0.09244503318840988,38.1216,33.970000000000006,0.0,true,true,0.42500000000000004,200,2.2029
results-1394,2026-07-26,isolation beds,21,2026-08-16,treatment,49.432075,0.07765563399665865,49.142074999999984,0.0,0.29000000000000004,true,true,-0.05499999999999994,200,1.8505
results-1394,2026-07-26,isolation beds,28,2026-08-23,baseline,74.95305607683271,0.0985394521783695,33.94548095925307,0.0,41.007575117579655,false,true,-0.6399999999999999,200,1.0
results-1394,2026-07-26,isolation beds,28,2026-08-23,joint,52.782399999999996,0.07456711142138775,50.39239999999998,2.3899999999999997,0.0,true,true,0.17000000000000004,200,0.7567
results-1394,2026-07-26,isolation beds,28,2026-08-23,treatment,80.3657,0.11853286131635338,54.72570000000001,0.0,25.64,true,true,-0.45999999999999996,200,1.2029
results-1441,2026-07-27,confirmed cases,7,2026-08-03,baseline,60.927552715485525,0.10775582907383141,18.643029987633042,42.28452272785246,0.0,false,true,0.8,200,1.0
results-1441,2026-07-27,confirmed cases,7,2026-08-03,confirmed,85.242525,0.16018639560030862,85.09252499999998,0.0,0.15000000000000002,true,true,-0.03499999999999992,200,1.4866
results-1441,2026-07-27,confirmed cases,7,2026-08-03,joint,65.732475,0.11623513820076259,61.822475,3.91,0.0,true,true,0.15000000000000002,200,1.0787
results-1441,2026-07-27,confirmed cases,14,2026-08-10,baseline,27.144800231956552,0.024981243880179346,27.143084503204033,0.0,0.0017157287525378707,true,true,-0.010000000000000009,200,1.0
results-1441,2026-07-27,confirmed cases,14,2026-08-10,confirmed,184.90224999999998,0.1617193977403475,183.42225000000005,1.48,0.0,true,true,0.07999999999999996,200,6.4736
results-1441,2026-07-27,confirmed cases,14,2026-08-10,joint,162.58774999999997,0.13728409418146054,157.86775000000003,4.720000000000001,0.0,true,true,0.09999999999999998,200,5.4955
results-1441,2026-07-27,confirmed cases,21,2026-08-17,baseline,283.60267247824555,0.1806346479837596,32.19074605861961,0.0,251.4119264196257,false,false,-0.97,200,1.0
results-1441,2026-07-27,confirmed cases,21,2026-08-17,confirmed,284.21547499999997,0.1639498203046202,283.5154749999999,0.0,0.7,true,true,-0.030000000000000027,200,0.9076
results-1441,2026-07-27,confirmed cases,21,2026-08-17,joint,262.4558250000001,0.1392735032470147,262.4558250000001,0.0,0.0,true,true,0.0,200,0.771
results-1441,2026-07-27,confirmed cases,28,2026-08-24,baseline,440.0887976524439,0.21542410649924282,40.461555196508904,0.0,399.6272424559353,false,false,-1.0,200,1.0
results-1441,2026-07-27,confirmed cases,28,2026-08-24,confirmed,516.127575,0.20014320892815218,496.0775749999997,20.049999999999997,0.0,true,true,0.14,200,0.9291
results-1441,2026-07-27,confirmed cases,28,2026-08-24,joint,501.0869499999999,0.17525311225483808,478.1869499999999,22.900000000000002,0.0,true,true,0.17000000000000004,200,0.8135
results-1441,2026-07-27,confirmed deaths,7,2026-08-03,baseline,31.92318185732867,0.10948599314584823,9.856232722605021,22.06694913472366,0.0,false,true,0.795,200,1.0
results-1441,2026-07-27,confirmed deaths,7,2026-08-03,confirmed_deaths,71.6329,0.2187337352508485,69.8529,1.7800000000000002,0.0,true,true,0.10499999999999998,200,1.9978
results-1441,2026-07-27,confirmed deaths,7,2026-08-03,joint,81.847825,0.503078985698134,29.937825000000004,0.0,51.910000000000004,false,true,-0.6399999999999999,200,4.5949
results-1441,2026-07-27,confirmed deaths,14,2026-08-10,baseline,14.924826726197956,0.026697779223594953,13.64570984374371,0.0,1.2791168824543162,true,true,-0.18999999999999995,200,1.0
results-1441,2026-07-27,confirmed deaths,14,2026-08-10,confirmed_deaths,176.12455,0.23336349741948192,151.20454999999995,24.92,0.0,true,true,0.28,200,8.7409
results-1441,2026-07-27,confirmed deaths,14,2026-08-10,joint,186.101875,0.5434904955698799,72.691875,0.0,113.41,false,true,-0.6000000000000001,200,20.3571
results-1441,2026-07-27,confirmed deaths,21,2026-08-17,baseline,146.08246595383554,0.17383693495507543,19.41642085706816,0.0,126.66604509676742,false,false,-0.98,200,1.0
results-1441,2026-07-27,confirmed deaths,21,2026-08-17,confirmed_deaths,318.32084999999984,0.2484892481283778,293.6608499999998,24.660000000000004,0.0,true,true,0.19999999999999996,200,1.4294
results-1441,2026-07-27,confirmed deaths,21,2026-08-17,joint,318.53237499999994,0.5755810044362398,123.05237500000004,0.0,195.47999999999996,false,true,-0.6000000000000001,200,3.311
results-1441,2026-07-27,confirmed deaths,28,2026-08-24,baseline,243.45423598646812,0.22587462596775187,29.38363603784862,0.0,214.07059994861964,false,false,-0.98,200,1.0
results-1441,2026-07-27,confirmed deaths,28,2026-08-24,confirmed_deaths,675.0111750000001,0.30861475928265014,608.641175,66.36999999999999,0.0,true,true,0.27,200,1.3663
results-1441,2026-07-27,confirmed deaths,28,2026-08-24,joint,411.382075,0.5144410379868045,211.51207499999987,0.0,199.86999999999998,false,true,-0.52,200,2.2776
results-1441,2026-07-27,isolation beds,7,2026-08-03,baseline,17.01206097202492,0.023445992612207714,16.676889006760366,0.3351719652644113,0.0,true,true,0.09499999999999997,200,1.0
results-1441,2026-07-27,isolation beds,7,2026-08-03,joint,68.5064,0.08730287506725397,30.546400000000002,37.96,0.0,false,true,0.5800000000000001,200,3.7236
results-1441,2026-07-27,isolation beds,7,2026-08-03,treatment,59.05019999999999,0.10060032514026312,58.6102,0.0,0.44,true,true,-0.06000000000000005,200,4.2907
results-1441,2026-07-27,isolation beds,14,2026-08-10,baseline,22.13861874762025,0.030754199523748638,22.137994289215044,0.0,0.0006244584051387392,true,true,-0.010000000000000009,200,1.0
results-1441,2026-07-27,isolation beds,14,2026-08-10,joint,83.62922499999999,0.10616875655296854,36.339225000000006,47.29,0.0,false,true,0.52,200,3.4522
results-1441,2026-07-27,isolation beds,14,2026-08-10,treatment,65.7438,0.11875895823179472,64.90380000000003,0.0,0.8400000000000001,true,true,-0.08499999999999996,200,3.8616
results-1441,2026-07-27,isolation beds,21,2026-08-17,baseline,36.48172724454557,0.04959623433744281,30.90957977580444,0.0,5.572147468741029,true,true,-0.21999999999999997,200,1.0
results-1441,2026-07-27,isolation beds,21,2026-08-17,joint,62.300725,0.07937695799421851,41.820724999999996,20.48,0.0,true,true,0.32999999999999996,200,1.6005
results-1441,2026-07-27,isolation beds,21,2026-08-17,treatment,56.5342,0.08588116330915918,49.53420000000002,0.0,7.0,true,true,-0.27,200,1.7316
results-1441,2026-07-27,isolation beds,28,2026-08-24,baseline,40.222346215068555,0.054325516189573306,34.28368646541807,0.0,5.9386597496503715,true,true,-0.28,200,1.0
results-1441,2026-07-27,isolation beds,28,2026-08-24,joint,71.88035000000002,0.09810181227760667,49.38035000000003,22.5,0.0,true,true,0.31000000000000005,200,1.8058
results-1441,2026-07-27,isolation beds,28,2026-08-24,treatment,56.5454,0.08526515088565362,45.625400000000035,0.0,10.92,true,true,-0.32000000000000006,200,1.5695
results-1446,2026-07-31,confirmed cases,7,2026-08-07,baseline,37.12728003179024,0.0642585512727431,19.804630679153117,17.322649352637058,0.0,false,true,0.585,200,1.0
results-1446,2026-07-31,confirmed cases,7,2026-08-07,confirmed,119.08007499999997,0.20538059390199415,119.04007500000002,0.04,0.0,true,true,0.010000000000000009,200,3.1962
results-1446,2026-07-31,confirmed cases,7,2026-08-07,joint,88.67075,0.15027142147073413,78.09075,10.58,0.0,true,true,0.18000000000000005,200,2.3385
results-1446,2026-07-31,confirmed cases,14,2026-08-14,baseline,33.25096753799815,0.029385749572762493,30.37577587975054,0.0,2.875191658247422,true,true,-0.19999999999999996,200,1.0
results-1446,2026-07-31,confirmed cases,14,2026-08-14,confirmed,258.95180000000005,0.2059097440833959,253.13179999999997,5.819999999999999,0.0,true,true,0.08999999999999997,200,7.0071
results-1446,2026-07-31,confirmed cases,14,2026-08-14,joint,143.70930000000004,0.12464278592086114,143.1193,0.0,0.59,true,true,-0.06000000000000005,200,4.2416
results-1446,2026-07-31,confirmed cases,21,2026-08-21,baseline,184.19662007589992,0.11169095802464281,36.0429015451497,0.0,148.15371853075055,false,false,-0.9199999999999999,200,1.0
results-1446,2026-07-31,confirmed cases,21,2026-08-21,confirmed,465.76570000000015,0.22071313781014779,460.9557000000001,4.81,0.0,true,true,0.06999999999999995,200,1.9761
results-1446,2026-07-31,confirmed cases,21,2026-08-21,joint,294.45657499999993,0.14561481164557594,257.88657500000005,36.57,0.0,true,true,0.18999999999999995,200,1.3037
results-1446,2026-07-31,confirmed cases,28,2026-08-28,baseline,305.3471799778017,0.1472663777127644,45.60417771026593,0.0,259.74300226753536,false,false,-0.99,200,1.0
results-1446,2026-07-31,confirmed cases,28,2026-08-28,confirmed,767.6747,0.24472417540491975,702.1346999999998,65.54000000000002,0.0,true,true,0.20499999999999996,200,1.6618
results-1446,2026-07-31,confirmed cases,28,2026-08-28,joint,511.7084500000001,0.17711817108808148,463.80845,47.9,0.0,true,true,0.20999999999999996,200,1.2027
results-1446,2026-07-31,confirmed deaths,7,2026-08-07,baseline,17.30621926858359,0.06275140481468322,8.99929877146298,0.0,8.306920497120606,false,true,-0.5049999999999999,200,1.0
results-1446,2026-07-31,confirmed deaths,7,2026-08-07,confirmed_deaths,67.74289999999999,0.23739495807185873,67.46290000000003,0.0,0.28,true,true,-0.030000000000000027,200,3.7831
results-1446,2026-07-31,confirmed deaths,7,2026-08-07,joint,101.175475,0.5505262369006748,29.485475,0.0,71.69,false,true,-0.71,200,8.7731
results-1446,2026-07-31,confirmed deaths,14,2026-08-14,baseline,65.71452461676745,0.10936142536233388,14.875809246952526,0.0,50.838715369815056,false,true,-0.8700000000000001,200,1.0
results-1446,2026-07-31,confirmed deaths,14,2026-08-14,confirmed_deaths,168.10107499999998,0.2628087299307982,166.95107500000003,1.15,0.0,true,true,0.050000000000000044,200,2.4031
results-1446,2026-07-31,confirmed deaths,14,2026-08-14,joint,224.53945,0.5733020590566118,76.94945,0.0,147.58999999999997,false,true,-0.5900000000000001,200,5.2423
